pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	784	0.995935	1407	1407	True	1.839685	2.091211	1	0.000000
1	1407	0.996365	476	476	True	1.492009	4.664885	1	0.000000
2	476	0.996729	12143	12143	True	0.963647	0.082539	1	0.000000
3	49416	0.998753	476	476	True	1.056581	2.288965	1	0.000000
4	476	0.998236	17945	17945	True	0.848912	0.302311	1	0.000000
5	17945	0.999129	26	26	True	0.748423	7.328242	1	0.000000
6	26	0.998478	271	271	True	0.928852	0.642654	1	0.000000
7	271	0.997325	2490	2490	True	0.968143	2.516626	1	0.000000
8	2490	0.999032	19892	57833	False	0.862757	0.038839	3	0.235943
9	4356	0.998569	279	279	True	0.676846	2.686886	1	0.000000
10	1204	0.999040	1599	1599	True	0.599831	5.668797	1	0.000000
11	3428	0.999167	1754	1754	True	0.547994	0.340050	1	0.000000
12	1754	0.999330	3299	3542	False	0.587301	0.088924	2	0.091454
13	3299	0.999215	7701	7701	True	0.657469	1.960686	1	0.000000
14	7701	0.999281	303	303	True	0.702529	3.373558	1	0.000000
15	11	0.999069	321	321	True	0.652210	0.414911	1	0.000000
16	29890	0.999462	1105	1105	True	0.593369	1.478172	1	0.000000
17	1105	0.998985	321	321	True	0.751213	0.251007	1	0.000000
18	13	0.998981	198	198	True	0.779610	6.050314	1	0.000000
19	198	0.996667	2490	2490	True	1.106073	3.810047	1	0.000000
20	9299	0.998943	5003	5003	True	0.820782	3.678846	1	0.000000
21	5003	0.999201	1698	1698	True	0.724549	1.046503	1	0.000000
22	3299	0.999037	3079	3079	True	0.705416	0.857492	1	0.000000
23	25146	0.999254	5216	5216	True	0.851129	0.473862	1	0.000000
24	7008	0.998725	25	25	True	0.635419	7.359289	1	0.000000
25	25	0.998771	594	594	True	0.922642	5.390564	1	0.000000
26	594	0.998011	485	485	True	0.825284	8.376686	1	0.000000
27	485	0.997073	8	8	True	0.961721	4.038052	1	0.000000
28	8	0.998264	1411	1411	True	0.851239	5.851873	1	0.000000
29	1411	0.999006	10215	10215	True	0.882525	5.106166	1	0.000000
30	10215	0.997349	3353	3353	True	1.022322	3.170389	1	0.000000
31	3353	0.998257	11	11	True	0.822441	5.578444	1	0.000000
32	11	0.999087	21609	21609	True	0.817574	1.043362	1	0.000000
33	21609	0.998961	29	29	True	0.823473	8.281424	1	0.000000
34	29	0.998551	313	313	True	0.963938	9.529404	1	0.000000
35	313	0.998811	198	198	True	0.775985	10.550919	1	0.000000
36	198	0.998200	262	262	True	0.844151	9.394947	1	0.000000
37	262	0.999021	1042	1042	True	0.786343	0.947878	1	0.000000
38	1042	0.999218	5041	5041	True	0.761502	1.985580	1	0.000000
39	5041	0.999401	3299	3299	True	0.625360	0.208473	1	0.000000
40	14159	0.999069	25	25	True	0.694997	0.423534	1	0.000000
41	283	0.998897	10215	10215	True	0.874207	6.130090	1	0.000000
42	10215	0.998064	476	476	True	0.883473	4.461174	1	0.000000
43	476	0.997846	902	902	True	0.992108	6.821423	1	0.000000
44	902	0.996743	2061	2061	True	1.067750	8.524797	1	0.000000
45	2061	0.997918	198	198	True	0.906702	1.692600	1	0.000000
46	198	0.998386	262	262	True	0.602014	1.511925	1	0.000000
47	262	0.999032	1042	1042	True	0.740626	1.089254	1	0.000000
48	364	0.999315	3299	3299	True	0.750015	1.187805	1	0.000000
49	3299	0.998917	303	303	True	0.744023	6.534294	1	0.000000
50	303	0.998911	1414	1414	True	0.974700	5.356787	1	0.000000
51	1414	0.998872	5121	5121	True	0.795831	2.470755	1	0.000000
52	5121	0.998287	83201	83201	True	1.029499	3.385155	1	0.000000
53	83201	0.997471	363	363	True	0.973740	4.680830	1	0.000000
54	363	0.998623	313	313	True	0.833039	8.755667	1	0.000000
55	313	0.998303	198	198	True	0.893054	9.774750	1	0.000000
