pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.995989	6972	6972	True	1.262631	0.192072	1	0.000000
1	91	0.963463	16	16	True	4.415126	0.421884	1	0.000000
2	316	0.977779	91	3330	False	3.078904	0.239050	2	0.550464
3	4747	0.981393	91	91	True	2.205811	0.538010	1	0.000000
4	91	0.975427	16	198	False	2.463161	0.234961	4	1.385931
5	29	0.988928	198	198	True	1.720517	0.489189	1	0.000000
6	8678	0.996246	91	91	True	1.494451	0.945776	1	0.000000
7	198	0.993868	27	27	True	1.100670	0.914984	1	0.000000
8	2523	0.998821	513	513	True	0.777335	3.113283	1	0.000000
9	513	0.999342	264	264	True	0.761221	0.024513	1	0.000000
10	264	0.999573	10631	10631	True	0.598525	1.883479	1	0.000000
11	61446	0.999014	11	11	True	0.783650	0.445267	1	0.000000
12	17313	0.999229	13	13	True	0.786562	0.194555	1	0.000000
13	852	0.998993	628	628	True	0.613138	0.169619	1	0.000000
14	10926	0.998719	279	279	True	0.717099	0.585375	1	0.000000
15	303	0.999056	264	264	True	0.620719	0.574234	1	0.000000
16	13983	0.999177	1414	1414	True	0.733237	2.384502	1	0.000000
17	6163	0.998890	13	13	True	0.628685	0.640884	1	0.000000
18	15294	0.994800	316	316	True	1.268788	2.853352	1	0.000000
19	91	0.986928	316	316	True	1.747561	4.098257	1	0.000000
20	316	0.993129	4747	4747	True	1.691514	0.755405	1	0.000000
21	6018	0.987648	91	91	True	1.945293	5.816034	1	0.000000
22	91	0.989830	29	29	True	1.623112	3.243656	1	0.000000
23	29	0.994033	198	198	True	1.231189	1.467293	1	0.000000
24	198	0.993175	27	27	True	1.599154	0.118130	1	0.000000
25	27	0.992293	316	316	True	1.601104	1.465914	1	0.000000
26	91	0.994476	316	316	True	1.251200	1.137238	1	0.000000
27	316	0.994612	4747	4747	True	1.221823	6.382648	1	0.000000
28	4747	0.992793	91	91	True	1.396686	5.985881	1	0.000000
29	91	0.990198	29	29	True	1.765479	4.082533	1	0.000000
30	29	0.993336	8678	8678	True	1.281045	1.168810	1	0.000000
31	846	0.996616	198	198	True	1.171211	4.763466	1	0.000000
32	198	0.997903	27	3710	False	0.741889	0.023788	2	0.181818
33	4888	0.995148	4099	4099	True	0.966461	0.333936	1	0.000000
34	19666	0.998135	67	67	True	0.921651	2.348824	1	0.000000
35	67	0.997765	1336	1336	True	1.174611	4.653120	1	0.000000
36	1336	0.999145	25844	25844	True	0.933119	0.309515	1	0.000000
37	25844	0.998867	369	369	True	0.847601	0.931379	1	0.000000
38	47965	0.999424	1040	1040	True	0.697803	2.954643	1	0.000000
39	1040	0.999692	15530	15530	True	0.644453	0.193401	1	0.000000
40	29977	0.999540	42572	42572	True	0.675837	3.610588	1	0.000000
41	42572	0.999522	73639	73639	True	0.869449	2.421923	1	0.000000
42	73639	0.999356	13	13	True	0.822649	0.743259	1	0.000000
43	321	0.999501	369	369	True	0.614938	0.067595	1	0.000000
44	682	0.999056	264	264	True	0.644028	1.370365	1	0.000000
45	264	0.999599	3619	3619	True	0.581782	0.277053	1	0.000000
46	19177	0.999149	786	786	True	0.837968	2.235857	1	0.000000
47	14058	0.999445	13	13	True	0.577363	0.265825	1	0.000000
48	383	0.999291	279	279	True	0.740808	0.022619	1	0.000000
49	1844	0.999121	314	314	True	0.552996	0.434143	1	0.000000
50	13	0.999426	3437	3437	True	0.581777	0.835850	1	0.000000
51	2091	0.999493	411	411	True	0.565335	0.073427	1	0.000000
52	424	0.999721	264	5902	False	0.552789	0.029835	2	0.083134
53	44531	0.999044	30	30	True	0.732959	3.087418	1	0.000000
54	11	0.999037	466	466	True	0.676484	0.269670	1	0.000000
55	321	0.998986	1092	1092	True	0.593300	1.099747	1	0.000000
56	1092	0.999288	1220	1220	True	0.574950	1.330553	1	0.000000
57	1220	0.999495	353	353	True	0.708751	4.455872	1	0.000000
58	353	0.999322	635	635	True	0.695330	6.351120	1	0.000000
59	2222	0.999012	30	30	True	0.594513	1.952440	1	0.000000
60	883	0.999103	424	424	True	0.688779	0.104290	1	0.000000
61	1204	0.999195	353	353	True	0.625291	1.039253	1	0.000000
62	353	0.999040	1044	1044	True	0.708600	0.110699	1	0.000000
63	5227	0.999259	424	424	True	0.717372	1.770636	1	0.000000
64	424	0.999080	30	30	True	0.742757	2.750935	1	0.000000
65	411	0.999354	6353	6353	True	0.608406	0.975780	1	0.000000
66	1936	0.998894	30	30	True	0.638408	3.279854	1	0.000000
67	72840	0.993218	91	91	True	1.422989	4.041992	1	0.000000
68	91	0.996109	316	316	True	1.384744	6.316242	1	0.000000
69	316	0.995292	6018	6018	True	1.548124	1.836016	1	0.000000
70	6018	0.986543	91	91	True	1.913153	8.920362	1	0.000000
71	91	0.988680	29	29	True	1.579584	4.762302	1	0.000000
72	29	0.993021	198	198	True	1.252155	2.912212	1	0.000000
73	198	0.993702	27	27	True	1.537243	2.709307	1	0.000000
74	27	0.990928	91	91	True	1.608828	6.885803	1	0.000000
75	91	0.992079	316	316	True	1.599769	4.413822	1	0.000000
76	316	0.994474	4747	4747	True	1.729438	5.969658	1	0.000000
77	4747	0.989715	91	91	True	1.814646	11.001203	1	0.000000
78	91	0.994055	29	29	True	1.321561	6.844755	1	0.000000
79	29	0.995749	74455	74455	True	1.245067	0.994370	1	0.000000
80	74455	0.988069	198	198	True	1.980216	3.209204	1	0.000000
81	198	0.994204	248068	248068	True	1.454823	5.044203	1	0.000000
summary	n_positions	82
summary	n_vocab	248320
summary	min_cosine	0.963463
summary	min_cosine_pos	1
summary	mean_cosine	0.995244
summary	median_cosine	0.998427
summary	positions_below_0_98	[1, 2, 4]
summary	n_below_0_98	3
summary	argmax_mismatches	[2, 4, 32, 52]
summary	n_argmax_mismatches	4
summary	max_abs_diff	4.415126
summary	max_abs_diff_pos	1
