pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.997644	264	264	True	1.246348	0.534529	1	0.000000
1	279	0.999312	1156	1156	True	0.597587	0.382980	1	0.000000
2	2235	0.999236	2812	2812	True	0.523805	0.105893	1	0.000000
3	324	0.998306	55965	55965	True	0.703036	1.760706	1	0.000000
4	55965	0.999397	557	557	True	0.778183	0.843843	1	0.000000
5	51624	0.999636	557	557	True	0.538631	0.200917	1	0.000000
6	20922	0.999307	11	11	True	0.658350	1.018606	1	0.000000
7	11	0.999737	279	279	True	0.446953	0.845968	1	0.000000
8	279	0.999681	491	324	False	0.555495	0.221711	2	0.069683
9	13721	0.999729	314	314	True	0.507846	0.416048	1	0.000000
10	5467	0.999572	264	264	True	0.591801	2.152769	1	0.000000
11	264	0.999759	20876	20876	True	0.440318	0.067236	1	0.000000
12	2526	0.999745	22175	22175	True	0.470177	0.143602	1	0.000000
13	20876	0.999564	310	310	True	0.521408	0.239233	1	0.000000
14	383	0.999800	279	279	True	0.502656	0.318684	1	0.000000
15	279	0.999776	13721	2235	False	0.536713	0.007174	2	0.084718
16	72103	0.999644	13	13	True	0.610811	0.371859	1	0.000000
17	6784	0.999538	13	13	True	0.510775	0.739092	1	0.000000
18	13	0.999606	561	561	True	0.613716	0.389011	1	0.000000
19	14608	0.999680	998	998	True	0.551074	0.825125	1	0.000000
20	11354	0.999813	264	264	True	0.437002	0.356840	1	0.000000
21	5392	0.999718	70676	70676	True	0.542806	1.099291	1	0.000000
22	70676	0.999631	82	82	True	0.633688	8.914567	1	0.000000
23	82	0.999732	321	321	True	0.456820	0.100639	1	0.000000
24	11	0.999717	321	321	True	0.502193	1.934661	1	0.000000
25	70704	0.999799	998	725	False	0.448924	0.073454	2	0.106230
26	3125	0.999711	7112	7112	True	0.537989	2.042027	1	0.000000
27	7112	0.999604	11	11	True	0.585775	0.629553	1	0.000000
28	883	0.999764	279	279	True	0.496761	1.427380	1	0.000000
29	42046	0.999606	11	11	True	0.522902	0.487579	1	0.000000
30	421	0.999617	995	995	True	0.589751	1.813553	1	0.000000
31	995	0.999694	5642	5642	True	0.547932	0.318188	1	0.000000
32	6791	0.999746	14012	14012	True	0.513050	0.213500	1	0.000000
33	4284	0.999594	279	279	True	0.768022	1.000902	1	0.000000
34	836	0.999482	6107	30592	False	0.769374	0.210419	2	0.025457
35	30592	0.999162	11	11	True	0.865382	2.655005	1	0.000000
36	11	0.999516	321	321	True	0.570323	3.741771	1	0.000000
37	321	0.999756	279	279	True	0.518659	1.771567	1	0.000000
38	279	0.999680	13721	13721	True	0.508599	0.795933	1	0.000000
39	16427	0.999619	7002	7002	True	0.538900	0.424192	1	0.000000
40	1301	0.999604	264	264	True	0.535704	1.083454	1	0.000000
41	264	0.999746	31708	31708	True	0.454118	1.668013	1	0.000000
42	6321	0.999484	494	494	True	0.716598	0.970190	1	0.000000
43	494	0.999763	264	264	True	0.540351	0.178726	1	0.000000
44	264	0.999795	4099	4099	True	0.474405	0.549838	1	0.000000
45	89343	0.999679	852	852	True	0.553746	1.595243	1	0.000000
46	852	0.999412	995	995	True	0.687976	2.159863	1	0.000000
47	995	0.999691	5384	5384	True	0.544018	0.148518	1	0.000000
48	978	0.999692	5384	5384	True	0.505404	0.322639	1	0.000000
49	31511	0.999477	539	539	True	0.544751	1.486927	1	0.000000
50	2046	0.999485	539	539	True	0.551720	2.124260	1	0.000000
51	25292	0.999627	1578	1578	True	0.607113	0.299139	1	0.000000
52	1578	0.999583	3998	3998	True	0.637852	2.835505	1	0.000000
53	6575	0.999341	13	13	True	0.528599	1.335203	1	0.000000
54	13	0.999645	198	561	False	0.485616	0.042578	2	0.212751
55	35254	0.999691	6661	6661	True	0.464317	1.194418	1	0.000000
56	9444	0.999700	279	279	True	0.476042	1.524630	1	0.000000
57	421	0.999577	279	279	True	0.616090	2.043315	1	0.000000
58	279	0.999658	324	324	True	0.488917	0.445967	1	0.000000
59	3000	0.999328	995	995	True	0.640042	0.482399	1	0.000000
60	995	0.999618	978	978	True	0.520617	2.366165	1	0.000000
61	978	0.999763	53838	53838	True	0.523658	0.760553	1	0.000000
62	26606	0.999375	13	13	True	0.526881	0.112692	1	0.000000
63	364	0.999503	264	264	True	0.553857	0.172985	1	0.000000
64	264	0.999657	1248	1248	True	0.474584	1.270144	1	0.000000
65	12828	0.999344	13	13	True	0.560202	0.195152	1	0.000000
66	26	0.999550	279	279	True	0.564219	0.103745	1	0.000000
67	279	0.999476	20876	20876	True	0.722053	0.710878	1	0.000000
68	51624	0.999517	995	995	True	0.543461	0.269493	1	0.000000
69	995	0.999572	978	978	True	0.511045	0.214161	1	0.000000
70	4777	0.999545	2047	2047	True	0.531508	0.099743	1	0.000000
71	8341	0.999485	279	279	True	0.592642	0.286077	1	0.000000
72	28546	0.999522	279	279	True	0.563142	1.364456	1	0.000000
73	279	0.999566	20618	20618	True	0.539268	1.639536	1	0.000000
74	30129	0.999393	310	310	True	0.549288	0.188097	1	0.000000
75	1396	0.999700	1834	1834	True	0.515595	0.457418	1	0.000000
76	11129	0.999362	13	13	True	0.566326	0.397320	1	0.000000
77	11	0.999463	321	321	True	0.551577	0.780842	1	0.000000
78	1521	0.999486	551	551	True	0.552249	0.002338	1	0.000000
79	4184	0.999562	995	995	True	0.481093	0.746838	1	0.000000
80	21105	0.999364	310	310	True	0.541283	4.247780	1	0.000000
81	310	0.999656	599	599	True	0.500641	0.015099	1	0.000000
82	13	0.999534	198	198	True	0.556906	0.639336	1	0.000000
summary	n_positions	83
summary	n_vocab	248320
summary	min_cosine	0.997644
summary	min_cosine_pos	0
summary	mean_cosine	0.99955
summary	median_cosine	0.999606
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[8, 15, 25, 34, 54]
summary	n_argmax_mismatches	5
summary	max_abs_diff	1.246348
summary	max_abs_diff_pos	0
