pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.997935	6972	6972	True	0.930723	0.192072	1	0.000000
1	91	0.965610	16	16	True	3.715054	0.421884	1	0.000000
2	316	0.976646	91	3330	False	3.281434	0.239050	2	0.358463
3	4747	0.970747	91	91	True	2.775218	0.538010	1	0.000000
4	91	0.967425	16	29	False	2.578315	0.234961	3	1.142023
5	29	0.984897	198	198	True	2.174455	0.489189	1	0.000000
6	8678	0.995297	91	25	False	1.906928	0.945776	3	0.461322
7	198	0.989958	27	27	True	1.635245	0.914984	1	0.000000
8	2523	0.998382	513	513	True	0.806409	3.113283	1	0.000000
9	513	0.999260	264	264	True	0.844496	0.024513	1	0.000000
10	264	0.999490	10631	10631	True	0.666423	1.883479	1	0.000000
11	61446	0.999139	11	11	True	0.750105	0.445267	1	0.000000
12	17313	0.999170	13	13	True	0.635823	0.194555	1	0.000000
13	852	0.998886	628	668	False	0.686179	0.169619	2	0.013498
14	10926	0.998728	279	279	True	0.666545	0.585375	1	0.000000
15	303	0.998949	264	264	True	0.728611	0.574234	1	0.000000
16	13983	0.999087	1414	1414	True	0.750810	2.384502	1	0.000000
17	6163	0.998487	13	13	True	0.703960	0.640884	1	0.000000
18	15294	0.995537	316	316	True	1.058800	2.853352	1	0.000000
19	91	0.978099	316	316	True	2.205184	4.098257	1	0.000000
20	316	0.989931	4747	4747	True	2.081688	0.755405	1	0.000000
21	6018	0.987529	91	91	True	1.803603	5.816034	1	0.000000
22	91	0.987339	29	29	True	1.842376	3.243656	1	0.000000
23	29	0.993047	198	198	True	1.401132	1.467293	1	0.000000
24	198	0.991370	27	27	True	1.619888	0.118130	1	0.000000
25	27	0.986209	316	316	True	1.893258	1.465914	1	0.000000
26	91	0.995386	316	316	True	1.112962	1.137238	1	0.000000
27	316	0.995983	4747	4747	True	1.102520	6.382648	1	0.000000
28	4747	0.991809	91	91	True	1.404253	5.985881	1	0.000000
29	91	0.992635	29	29	True	1.360776	4.082533	1	0.000000
30	29	0.993822	8678	8678	True	1.147461	1.168810	1	0.000000
31	846	0.996504	198	198	True	1.479199	4.763466	1	0.000000
32	198	0.998529	27	27	True	0.617890	0.023788	1	0.000000
33	4888	0.998156	4099	4099	True	0.830046	0.333936	1	0.000000
34	19666	0.998133	67	67	True	0.790872	2.348824	1	0.000000
35	67	0.998172	1336	1336	True	1.011493	4.653120	1	0.000000
36	1336	0.999229	25844	25844	True	1.085020	0.309515	1	0.000000
37	25844	0.998868	369	369	True	0.933318	0.931379	1	0.000000
38	47965	0.999362	1040	1040	True	0.754301	2.954643	1	0.000000
39	1040	0.999638	15530	15530	True	0.607099	0.193401	1	0.000000
40	29977	0.999438	42572	42572	True	0.704623	3.610588	1	0.000000
41	42572	0.999485	73639	73639	True	0.769720	2.421923	1	0.000000
42	73639	0.999296	13	13	True	0.628106	0.743259	1	0.000000
43	321	0.999252	369	369	True	0.786911	0.067595	1	0.000000
44	682	0.999246	264	264	True	0.541712	1.370365	1	0.000000
45	264	0.999492	3619	3619	True	0.600067	0.277053	1	0.000000
46	19177	0.998935	786	786	True	0.922645	2.235857	1	0.000000
47	14058	0.999290	13	13	True	0.771188	0.265825	1	0.000000
48	383	0.999315	279	279	True	0.670879	0.022619	1	0.000000
49	1844	0.999107	314	314	True	0.549061	0.434143	1	0.000000
50	13	0.999326	3437	3437	True	0.594022	0.835850	1	0.000000
51	2091	0.999410	411	411	True	0.578321	0.073427	1	0.000000
52	424	0.999669	264	5902	False	0.571100	0.029835	2	0.141715
53	44531	0.998965	30	30	True	0.673148	3.087418	1	0.000000
54	11	0.999062	466	466	True	0.622549	0.269670	1	0.000000
55	321	0.999305	1092	1092	True	0.626478	1.099747	1	0.000000
56	1092	0.999212	1220	1220	True	0.586534	1.330553	1	0.000000
57	1220	0.999447	353	353	True	0.640875	4.455872	1	0.000000
58	353	0.999368	635	635	True	0.641562	6.351120	1	0.000000
59	2222	0.998861	30	30	True	0.572748	1.952440	1	0.000000
60	883	0.998952	424	424	True	0.707905	0.104290	1	0.000000
61	1204	0.999209	353	353	True	0.583536	1.039253	1	0.000000
62	353	0.999035	1044	1044	True	0.707431	0.110699	1	0.000000
63	5227	0.999189	424	424	True	0.796210	1.770636	1	0.000000
64	424	0.999036	30	30	True	0.719793	2.750935	1	0.000000
65	411	0.999148	6353	6353	True	0.804545	0.975780	1	0.000000
66	1936	0.998810	30	30	True	0.789636	3.279854	1	0.000000
67	72840	0.989994	91	91	True	1.711220	4.041992	1	0.000000
68	91	0.995537	316	316	True	1.366677	6.316242	1	0.000000
69	316	0.995737	6018	6018	True	1.326741	1.836016	1	0.000000
70	6018	0.991817	91	91	True	1.503031	8.920362	1	0.000000
71	91	0.983196	29	29	True	1.702739	4.762302	1	0.000000
72	29	0.991687	198	198	True	1.259147	2.912212	1	0.000000
73	198	0.994454	27	27	True	1.245310	2.709307	1	0.000000
74	27	0.988707	91	91	True	1.525694	6.885803	1	0.000000
75	91	0.994218	316	316	True	1.435295	4.413822	1	0.000000
76	316	0.993459	4747	4747	True	1.734919	5.969658	1	0.000000
77	4747	0.986874	91	91	True	2.343734	11.001203	1	0.000000
78	91	0.993295	29	29	True	1.495043	6.844755	1	0.000000
79	29	0.992962	74455	74455	True	1.622381	0.994370	1	0.000000
80	74455	0.985429	198	198	True	2.192387	3.209204	1	0.000000
81	198	0.994920	248068	248068	True	1.439677	5.044203	1	0.000000
summary	n_positions	82
summary	n_vocab	248320
summary	min_cosine	0.96561
summary	min_cosine_pos	1
summary	mean_cosine	0.994567
summary	median_cosine	0.998435
summary	positions_below_0_98	[1, 2, 3, 4, 19]
summary	n_below_0_98	5
summary	argmax_mismatches	[2, 4, 6, 13, 52]
summary	n_argmax_mismatches	5
summary	max_abs_diff	3.715054
summary	max_abs_diff_pos	1
