pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	760	0.998440	2614	2614	True	1.197620	1.435308	1	0.000000
1	3841	0.998782	321	321	True	0.678088	1.272531	1	0.000000
2	13477	0.999007	37550	627	False	1.150245	0.075659	2	0.002869
3	37550	0.998875	321	321	True	0.923025	0.228145	1	0.000000
4	33075	0.998677	888	888	True	0.694958	0.626764	1	0.000000
5	888	0.999489	279	279	True	0.640350	0.479078	1	0.000000
6	279	0.999430	15740	15740	True	0.754845	0.758223	1	0.000000
7	15217	0.999661	5388	5388	True	0.854578	0.628420	1	0.000000
8	5388	0.998690	13	13	True	0.703032	1.514725	1	0.000000
9	1345	0.999664	279	279	True	0.506709	2.493236	1	0.000000
10	279	0.999665	15217	15217	True	0.473570	0.944897	1	0.000000
11	12433	0.999541	369	369	True	0.497197	1.003157	1	0.000000
12	21250	0.999567	279	279	True	0.495660	2.931628	1	0.000000
13	34227	0.999363	34129	34129	True	0.519441	0.732084	1	0.000000
14	36165	0.999624	314	314	True	0.489980	0.381791	1	0.000000
15	23497	0.999378	13	13	True	0.544568	0.213230	1	0.000000
16	883	0.999612	279	279	True	0.454876	1.351883	1	0.000000
17	31108	0.999650	4649	4649	True	0.498783	4.365618	1	0.000000
18	4649	0.999282	13	13	True	0.531577	1.355129	1	0.000000
19	5638	0.999437	13	13	True	0.590627	1.246284	1	0.000000
20	11	0.999077	321	321	True	0.613945	0.800810	1	0.000000
21	4098	0.998941	4082	4082	True	0.643417	0.036892	1	0.000000
22	23122	0.998948	11	11	True	0.634739	0.080042	1	0.000000
23	11	0.998676	321	321	True	0.760638	3.866378	1	0.000000
24	15167	0.999137	3741	3741	True	0.597124	0.360298	1	0.000000
25	47410	0.999031	11	11	True	0.540007	2.380569	1	0.000000
26	11	0.999486	321	321	True	0.492056	3.227911	1	0.000000
27	9966	0.998572	1954	1954	True	0.618559	0.641779	1	0.000000
28	1452	0.999271	795	795	True	0.628616	0.314670	1	0.000000
29	6326	0.999403	11	11	True	0.569816	1.419773	1	0.000000
30	61369	0.999189	11	11	True	0.628719	2.901825	1	0.000000
31	11	0.999567	321	321	True	0.496791	2.708129	1	0.000000
32	321	0.999451	279	279	True	0.500771	0.056930	1	0.000000
33	279	0.999459	491	491	True	0.580293	0.783517	1	0.000000
34	26984	0.999074	314	314	True	0.567588	5.731712	1	0.000000
35	314	0.999613	29144	29144	True	0.523936	0.648893	1	0.000000
36	638	0.999110	57695	5331	False	0.584627	0.010532	2	0.127817
37	37309	0.998981	290	290	True	0.634427	0.615654	1	0.000000
38	290	0.999642	14791	14791	True	0.576571	0.847440	1	0.000000
39	42903	0.999462	13	13	True	0.538773	2.353140	1	0.000000
40	3808	0.999456	279	279	True	0.548038	0.599365	1	0.000000
41	2943	0.999453	3478	2086	False	0.510359	0.115568	2	0.051594
42	94408	0.999521	795	795	True	0.525966	0.550180	1	0.000000
43	17882	0.998137	13	13	True	0.665171	1.506941	1	0.000000
44	26	0.999406	279	279	True	0.460762	0.553385	1	0.000000
45	1396	0.999427	13340	13340	True	0.485743	1.380568	1	0.000000
46	13901	0.999190	314	314	True	0.473614	0.177244	1	0.000000
47	557	0.999385	5158	5158	True	0.548453	0.408630	1	0.000000
48	47193	0.999527	11	11	True	0.590121	0.224670	1	0.000000
49	11	0.999117	1396	1396	True	0.620180	0.380222	1	0.000000
50	1396	0.999264	11316	11316	True	0.560232	1.456829	1	0.000000
51	1898	0.998875	557	557	True	0.621480	1.556593	1	0.000000
52	557	0.999084	28853	28853	True	0.696604	0.190447	1	0.000000
53	21197	0.999189	11	11	True	0.616140	2.151264	1	0.000000
54	11	0.998642	321	321	True	0.572437	1.421793	1	0.000000
55	321	0.999351	1396	1396	True	0.497097	0.580721	1	0.000000
56	279	0.999218	4307	4307	True	0.626528	0.588173	1	0.000000
57	1830	0.998386	557	557	True	0.731336	0.791128	1	0.000000
