pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	784	0.996130	1407	1407	True	1.678028	2.091211	1	0.000000
1	1407	0.997267	476	476	True	1.545773	4.664885	1	0.000000
2	476	0.998163	12143	12143	True	0.781565	0.082539	1	0.000000
3	49416	0.999012	476	476	True	0.738518	2.288965	1	0.000000
4	476	0.997877	17945	17945	True	0.929392	0.302311	1	0.000000
5	17945	0.998949	26	26	True	0.864882	7.328242	1	0.000000
6	26	0.998324	271	271	True	0.989150	0.642654	1	0.000000
7	271	0.996383	2490	2490	True	1.127851	2.516626	1	0.000000
8	2490	0.999510	19892	19892	True	0.587900	0.038839	1	0.000000
9	4356	0.999107	279	279	True	0.598102	2.686886	1	0.000000
10	1204	0.999030	1599	1599	True	0.558693	5.668797	1	0.000000
11	3428	0.999136	1754	1754	True	0.607694	0.340050	1	0.000000
12	1754	0.999481	3299	3299	True	0.467136	0.088924	1	0.000000
13	3299	0.999296	7701	7701	True	0.589852	1.960686	1	0.000000
14	7701	0.999268	303	303	True	0.623596	3.373558	1	0.000000
15	11	0.999201	321	321	True	0.552454	0.414911	1	0.000000
16	29890	0.999508	1105	1105	True	0.639921	1.478172	1	0.000000
17	1105	0.999268	321	321	True	0.631925	0.251007	1	0.000000
18	13	0.999304	198	198	True	0.613492	6.050314	1	0.000000
19	198	0.997604	2490	2490	True	1.038050	3.810047	1	0.000000
20	9299	0.998953	5003	5003	True	0.860638	3.678846	1	0.000000
21	5003	0.999237	1698	1698	True	0.619122	1.046503	1	0.000000
22	3299	0.998745	3079	3079	True	0.771117	0.857492	1	0.000000
23	25146	0.999279	5216	5216	True	0.751791	0.473862	1	0.000000
24	7008	0.998448	25	25	True	0.848075	7.359289	1	0.000000
25	25	0.999009	594	594	True	0.924968	5.390564	1	0.000000
26	594	0.997802	485	485	True	0.744032	8.376686	1	0.000000
27	485	0.996841	8	8	True	0.914034	4.038052	1	0.000000
28	8	0.998466	1411	1411	True	0.780870	5.851873	1	0.000000
29	1411	0.999003	10215	10215	True	0.902757	5.106166	1	0.000000
30	10215	0.998455	3353	3353	True	0.746569	3.170389	1	0.000000
31	3353	0.998620	11	11	True	0.881655	5.578444	1	0.000000
32	11	0.999220	21609	21609	True	0.672647	1.043362	1	0.000000
33	21609	0.999064	29	29	True	0.723155	8.281424	1	0.000000
34	29	0.999095	313	313	True	0.799983	9.529404	1	0.000000
35	313	0.998409	198	198	True	0.916272	10.550919	1	0.000000
36	198	0.998077	262	262	True	1.103826	9.394947	1	0.000000
37	262	0.999167	1042	1042	True	0.760533	0.947878	1	0.000000
38	1042	0.999201	5041	5041	True	0.784739	1.985580	1	0.000000
39	5041	0.999416	3299	3299	True	0.588340	0.208473	1	0.000000
40	14159	0.998950	25	25	True	0.767508	0.423534	1	0.000000
41	283	0.999183	10215	10215	True	0.735854	6.130090	1	0.000000
