pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.997532	264	264	True	1.362767	0.534529	1	0.000000
1	279	0.999300	1156	1156	True	0.500183	0.382980	1	0.000000
2	2235	0.999370	2812	2812	True	0.606704	0.105893	1	0.000000
3	324	0.998655	55965	55965	True	0.785573	1.760706	1	0.000000
4	55965	0.999464	557	557	True	0.647601	0.843843	1	0.000000
5	51624	0.999603	557	557	True	0.647516	0.200917	1	0.000000
6	20922	0.999404	11	11	True	0.695274	1.018606	1	0.000000
7	11	0.999599	279	279	True	0.605362	0.845968	1	0.000000
8	279	0.999630	491	491	True	0.547743	0.221711	1	0.000000
9	13721	0.999711	314	314	True	0.549003	0.416048	1	0.000000
10	5467	0.999524	264	264	True	0.533418	2.152769	1	0.000000
11	264	0.999735	20876	20876	True	0.471539	0.067236	1	0.000000
12	2526	0.999721	22175	22175	True	0.544396	0.143602	1	0.000000
13	20876	0.999605	310	310	True	0.505667	0.239233	1	0.000000
14	383	0.999759	279	279	True	0.637528	0.318684	1	0.000000
15	279	0.999651	13721	13721	True	0.739142	0.007174	1	0.000000
16	72103	0.999632	13	13	True	0.633898	0.371859	1	0.000000
17	6784	0.999499	13	13	True	0.544303	0.739092	1	0.000000
18	13	0.999697	561	561	True	0.505573	0.389011	1	0.000000
19	14608	0.999627	998	998	True	0.645548	0.825125	1	0.000000
20	11354	0.999763	264	264	True	0.443409	0.356840	1	0.000000
21	5392	0.999610	70676	70676	True	0.763388	1.099291	1	0.000000
22	70676	0.999480	82	82	True	0.646070	8.914567	1	0.000000
23	82	0.999706	321	321	True	0.499514	0.100639	1	0.000000
24	11	0.999726	321	321	True	0.522478	1.934661	1	0.000000
25	70704	0.999741	998	998	True	0.504181	0.073454	1	0.000000
26	3125	0.999716	7112	7112	True	0.566393	2.042027	1	0.000000
27	7112	0.999387	11	11	True	0.634046	0.629553	1	0.000000
28	883	0.999753	279	279	True	0.472897	1.427380	1	0.000000
29	42046	0.999556	11	11	True	0.550581	0.487579	1	0.000000
30	421	0.999607	995	995	True	0.532335	1.813553	1	0.000000
31	995	0.999605	5642	5642	True	0.605030	0.318188	1	0.000000
32	6791	0.999735	14012	14012	True	0.514310	0.213500	1	0.000000
33	4284	0.999694	279	279	True	0.634609	1.000902	1	0.000000
34	836	0.999694	6107	6107	True	0.551566	0.210419	1	0.000000
35	30592	0.999480	11	11	True	0.648638	2.655005	1	0.000000
36	11	0.999539	321	321	True	0.613443	3.741771	1	0.000000
37	321	0.999721	279	279	True	0.535253	1.771567	1	0.000000
38	279	0.999665	13721	13721	True	0.511861	0.795933	1	0.000000
39	16427	0.999415	7002	7002	True	0.655396	0.424192	1	0.000000
40	1301	0.999593	264	264	True	0.524052	1.083454	1	0.000000
41	264	0.999752	31708	31708	True	0.453739	1.668013	1	0.000000
42	6321	0.999493	494	494	True	0.694863	0.970190	1	0.000000
43	494	0.999733	264	264	True	0.603963	0.178726	1	0.000000
44	264	0.999697	4099	4099	True	0.613533	0.549838	1	0.000000
45	89343	0.999494	852	852	True	0.841880	1.595243	1	0.000000
46	852	0.999480	995	995	True	0.651448	2.159863	1	0.000000
47	995	0.999474	5384	5384	True	0.658269	0.148518	1	0.000000
48	978	0.999660	5384	5384	True	0.552014	0.322639	1	0.000000
49	31511	0.999328	539	539	True	0.572278	1.486927	1	0.000000
50	2046	0.999450	539	539	True	0.547455	2.124260	1	0.000000
51	25292	0.999597	1578	1578	True	0.779802	0.299139	1	0.000000
