label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
orig	4	result_norm	-1	-	final_norm	0.036495	0.039121	0.002626	0.999235	-	-	-
orig	28	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000001	0.000001	1.000000	linear_attn_out-0	0.000001	1.000000
orig	28	l_out-0	0	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-0	0.000001	1.000000
orig	28	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000115	0.000114	1.000000	linear_attn_out-1	0.000179	1.000000
orig	28	l_out-1	1	linear_gated_deltanet	ffn	0.000115	0.006023	0.005908	0.999982	ffn_out-1	0.008911	0.999961
orig	28	attn_residual-2	2	linear_gated_deltanet	mixer	0.006023	0.014734	0.008711	0.999892	linear_attn_out-2	0.032033	0.999492
orig	28	l_out-2	2	linear_gated_deltanet	ffn	0.014734	0.027309	0.012575	0.999629	ffn_out-2	0.034208	0.999462
orig	28	attn_residual-3	3	full_attention	mixer	0.027309	0.030749	0.003440	0.999528	attn_output-3	0.044835	0.998995
orig	28	l_out-3	3	full_attention	ffn	0.030749	0.034514	0.003765	0.999407	ffn_out-3	0.055611	0.998511
orig	28	attn_residual-4	4	linear_gated_deltanet	mixer	0.034514	0.035982	0.001468	0.999355	linear_attn_out-4	0.058702	0.998291
orig	28	l_out-4	4	linear_gated_deltanet	ffn	0.035982	0.041573	0.005591	0.999151	ffn_out-4	0.065693	0.997903
orig	28	attn_residual-5	5	linear_gated_deltanet	mixer	0.041573	0.041343	-0.000230	0.999154	linear_attn_out-5	0.075650	0.997134
orig	28	l_out-5	5	linear_gated_deltanet	ffn	0.041343	0.042638	0.001295	0.999091	ffn_out-5	0.082979	0.996575
orig	28	attn_residual-6	6	linear_gated_deltanet	mixer	0.042638	0.041193	-0.001445	0.999154	linear_attn_out-6	0.073458	0.997317
orig	28	l_out-6	6	linear_gated_deltanet	ffn	0.041193	0.042524	0.001331	0.999104	ffn_out-6	0.085284	0.996362
orig	28	attn_residual-7	7	full_attention	mixer	0.042524	0.045326	0.002802	0.998982	attn_output-7	0.065037	0.997889
orig	28	l_out-7	7	full_attention	ffn	0.045326	0.042384	-0.002942	0.999103	ffn_out-7	0.081025	0.996712
orig	28	attn_residual-8	8	linear_gated_deltanet	mixer	0.042384	0.044494	0.002110	0.999012	linear_attn_out-8	0.087187	0.996237
orig	28	l_out-8	8	linear_gated_deltanet	ffn	0.044494	0.043784	-0.000710	0.999045	ffn_out-8	0.088717	0.996074
