pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	21626	0.998709	9268	9268	True	0.810490	0.258600	1	0.000000
1	1830	0.998227	271	271	True	0.616103	0.057508	1	0.000000
2	11	0.999282	321	321	True	0.492276	0.279381	1	0.000000
3	1936	0.999076	220	220	True	0.564236	1.640564	1	0.000000
4	220	0.999055	16	16	True	0.391539	0.617622	1	0.000000
5	18	0.999403	11	11	True	0.509185	0.555197	1	0.000000
6	22	0.999424	11	11	True	0.581246	0.477560	1	0.000000
7	25	0.999588	198	198	True	0.517044	1.099453	1	0.000000
8	198	0.998891	12	12	True	0.601712	0.291773	1	0.000000
9	16	0.999526	13	13	True	0.460335	2.063762	1	0.000000
10	13	0.999467	197	197	True	0.538523	0.118347	1	0.000000
11	23291	0.998853	54504	258	False	0.666053	0.060661	2	0.235746
12	2491	0.999388	25	25	True	0.517714	0.152411	1	0.000000
13	380	0.998906	16	16	True	0.571328	0.496553	1	0.000000
14	21	0.999391	87	87	True	0.679136	0.310988	1	0.000000
15	87	0.999371	16	16	True	0.531547	1.443722	1	0.000000
16	17	0.999565	15	15	True	0.468824	0.278972	1	0.000000
17	15	0.999602	15	15	True	0.549607	0.052027	1	0.000000
18	25	0.999578	220	220	True	0.498250	0.701521	1	0.000000
19	220	0.999202	16	16	True	0.426020	0.857597	1	0.000000
20	16	0.999680	15	15	True	0.480562	0.595894	1	0.000000
21	11	0.999537	15	15	True	0.525838	0.644611	1	0.000000
22	17	0.999392	15	15	True	0.457435	0.389305	1	0.000000
23	19	0.999691	15	15	True	0.440550	0.515867	1	0.000000
24	15	0.999742	198	198	True	0.572573	0.688360	1	0.000000
25	7896	0.999593	198	198	True	0.541342	1.334028	1	0.000000
26	318	0.998707	16	16	True	0.533330	1.175568	1	0.000000
27	265	0.998999	51587	51587	True	0.638059	1.050278	1	0.000000
28	1310	0.999439	470	470	True	0.605806	0.357706	1	0.000000
29	506	0.999568	220	220	True	0.513196	1.796208	1	0.000000
30	220	0.998266	16	16	True	0.618153	0.749947	1	0.000000
31	20	0.999493	15	15	True	0.535501	1.498499	1	0.000000
32	15	0.999560	15	15	True	0.592811	1.182716	1	0.000000
33	15	0.999329	7896	7896	True	0.675962	0.140711	1	0.000000
34	8	0.999186	198	198	True	0.543211	3.735966	1	0.000000
35	198	0.998909	17	17	True	0.568246	4.760990	1	0.000000
36	17	0.999553	13	13	True	0.538721	7.818825	1	0.000000
37	13	0.999676	23291	23291	True	0.551291	2.535513	1	0.000000
38	5797	0.999461	382	382	True	0.543639	2.504436	1	0.000000
39	382	0.999635	380	380	True	0.626466	1.209039	1	0.000000
40	220	0.998919	16	16	True	0.622703	0.588186	1	0.000000
41	21	0.999440	15	15	True	0.625446	0.342178	1	0.000000
42	13	0.999272	15	20	False	0.610575	0.040411	2	0.018671
43	19	0.999687	87	87	True	0.601874	0.073573	1	0.000000
44	9186	0.999542	25	25	True	0.779404	2.777091	1	0.000000
45	25	0.999509	220	220	True	0.611305	5.494579	1	0.000000
46	220	0.998306	16	16	True	0.643419	1.155735	1	0.000000
47	18	0.999538	11	11	True	0.511379	1.045065	1	0.000000
48	11	0.999122	15	15	True	0.487720	0.308435	1	0.000000
49	23	0.999451	15	15	True	0.434001	0.788309	1	0.000000
50	22	0.999621	15	15	True	0.414683	0.376511	1	0.000000
51	20	0.999704	7896	7896	True	0.676311	3.947025	1	0.000000
52	7896	0.999424	318	318	True	0.554572	1.558828	1	0.000000
53	198	0.998007	18	18	True	0.573205	5.048496	1	0.000000
54	18	0.999306	13	13	True	0.612063	8.817555	1	0.000000
55	13	0.999798	5797	5797	True	0.467356	2.405189	1	0.000000
56	26350	0.999392	5922	5922	True	0.679929	1.140702	1	0.000000
57	28971	0.999737	25	25	True	0.557272	0.242220	1	0.000000
58	380	0.998044	21	21	True	0.687036	0.215731	1	0.000000
59	23	0.999645	87	87	True	0.520414	0.506044	1	0.000000
60	25	0.999526	220	220	True	0.478463	5.912022	1	0.000000
61	220	0.998155	16	16	True	0.526179	0.785410	1	0.000000
62	24	0.999569	11	11	True	0.514621	0.717127	1	0.000000
63	16	0.999676	15	15	True	0.552299	0.478636	1	0.000000
64	17	0.999739	7896	7896	True	0.562237	4.134706	1	0.000000
65	7896	0.999254	198	198	True	0.497257	1.062397	1	0.000000
66	11	0.999514	220	220	True	0.542228	1.372423	1	0.000000
67	1441	0.999366	220	220	True	0.564604	0.400898	1	0.000000
68	220	0.998787	16	16	True	0.509703	0.619841	1	0.000000
69	16	0.999483	15	15	True	0.635152	0.696302	1	0.000000
70	19	0.999634	4	15	False	0.493083	0.034052	2	0.106241
71	13	0.999303	20	20	True	0.518949	0.390404	1	0.000000
72	20	0.999604	4	4	True	0.599378	3.013584	1	0.000000
