pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.997648	264	264	True	1.186209	0.534529	1	0.000000
1	279	0.999240	1156	1510	False	0.562039	0.382980	2	0.048905
2	2235	0.999115	2812	2812	True	0.746179	0.105893	1	0.000000
3	324	0.998289	55965	55965	True	0.690006	1.760706	1	0.000000
4	55965	0.999478	557	557	True	0.708376	0.843843	1	0.000000
5	51624	0.999692	557	557	True	0.532234	0.200917	1	0.000000
6	20922	0.999453	11	11	True	0.595689	1.018606	1	0.000000
7	11	0.999667	279	279	True	0.566788	0.845968	1	0.000000
8	279	0.999626	491	491	True	0.522066	0.221711	1	0.000000
9	13721	0.999623	314	314	True	0.550379	0.416048	1	0.000000
10	5467	0.999510	264	264	True	0.541977	2.152769	1	0.000000
11	264	0.999729	20876	24126	False	0.499999	0.067236	2	0.101444
12	2526	0.999720	22175	22175	True	0.510928	0.143602	1	0.000000
13	20876	0.999625	310	310	True	0.474241	0.239233	1	0.000000
14	383	0.999724	279	279	True	0.657699	0.318684	1	0.000000
15	279	0.999536	13721	2235	False	0.727043	0.007174	2	0.013181
16	72103	0.999590	13	13	True	0.655820	0.371859	1	0.000000
17	6784	0.999463	13	13	True	0.496616	0.739092	1	0.000000
18	13	0.999689	561	561	True	0.527844	0.389011	1	0.000000
19	14608	0.999682	998	998	True	0.545266	0.825125	1	0.000000
20	11354	0.999780	264	264	True	0.470504	0.356840	1	0.000000
21	5392	0.999622	70676	70676	True	0.686364	1.099291	1	0.000000
22	70676	0.999532	82	82	True	0.618876	8.914567	1	0.000000
23	82	0.999725	321	321	True	0.467459	0.100639	1	0.000000
24	11	0.999718	321	321	True	0.479024	1.934661	1	0.000000
25	70704	0.999778	998	998	True	0.449344	0.073454	1	0.000000
26	3125	0.999672	7112	7112	True	0.690495	2.042027	1	0.000000
27	7112	0.999367	11	11	True	0.686841	0.629553	1	0.000000
28	883	0.999709	279	279	True	0.545493	1.427380	1	0.000000
29	42046	0.999579	11	11	True	0.633617	0.487579	1	0.000000
30	421	0.999614	995	995	True	0.520174	1.813553	1	0.000000
31	995	0.999680	5642	5642	True	0.573320	0.318188	1	0.000000
