name	layer	pos	shape	n_bytes	file	sha256
l_out-23	23	2	1024x1x1x1	4096	pos2/l_out-23.f32	56baa3d2f6e019246fb78682c2a3ce32e813e3d1d3f6a114d533c40a01967519
result_norm	-1	2	1024x1x1x1	4096	pos2/result_norm.f32	fd64baa151ed6271f125f96310328344ae15c91424ec26052df002d35fd5cd53
result_output	-1	2	248320x1x1x1	993280	pos2/result_output.f32	04ee71c565a9d68de1b8af3cfe9a4168755aa1245d2dfe0588db0c80a0a06cda
model.input_embed	-1	3	1024x1x1x1	4096	pos3/model.input_embed.f32	58800e60994aaed001f2732a140e2002cc59d01c60217736438fd8dc8c27a97c
l_out-0	0	3	1024x1x1x1	4096	pos3/l_out-0.f32	5daecab48673763b41d7a5b9df09e4e7011b1800524386021510102b512a8979
l_out-1	1	3	1024x1x1x1	4096	pos3/l_out-1.f32	bfd67bfb70b2efe27f46abe08ed23d940009b13a603e4d97f79fd1d16d38b246
l_out-2	2	3	1024x1x1x1	4096	pos3/l_out-2.f32	d36da14f140fcec0dd5b53bbcf5899917c875e89ca5a54a216888394cd47d547
l_out-3	3	3	1024x1x1x1	4096	pos3/l_out-3.f32	40828f63d78ba2643af1a3edba77fa70adcf2b81ff9094cbe0c6c0940556cd41
l_out-4	4	3	1024x1x1x1	4096	pos3/l_out-4.f32	416a5e2f870b4bb407ccf960355e66120d112dab972a7baedbe41724c0bf55cc
l_out-5	5	3	1024x1x1x1	4096	pos3/l_out-5.f32	10b29121051ce1f2e5c9233a3c6e670a027c4559ff3ee9f9f06c3d89cc177c3c
l_out-6	6	3	1024x1x1x1	4096	pos3/l_out-6.f32	c6a6c86a4f136a15a15aa19ee5c2956f36ba08cd304b65582ab2f0879608573b
l_out-7	7	3	1024x1x1x1	4096	pos3/l_out-7.f32	8b6f4100e5719aaee3bc82428da4f2cd5f9c3f074a9025b863724beb8ec0c27b
l_out-8	8	3	1024x1x1x1	4096	pos3/l_out-8.f32	2a9c6800be7363f4a66ebeffe502a1582679cda0c1fc5c6d07ded998547e1c37
l_out-9	9	3	1024x1x1x1	4096	pos3/l_out-9.f32	cdddd12bbe58fe30605131dbf6e4f8e790e5e7cb8a1b411010432191b6391f41
l_out-10	10	3	1024x1x1x1	4096	pos3/l_out-10.f32	b1d01b4105c4ac99dd44ab723114159977f3754766f337b1f616e19350c1eb5f
l_out-11	11	3	1024x1x1x1	4096	pos3/l_out-11.f32	651226c066ec24103e2857c9f656c7ea0a683c830dc82a205aaf799288634c78
l_out-12	12	3	1024x1x1x1	4096	pos3/l_out-12.f32	95a7e2bfce9680723485e43d6a803d79241c2567405a59ba5f950f3a6145b2f4
l_out-13	13	3	1024x1x1x1	4096	pos3/l_out-13.f32	6aa5f09081cada643c6ae9cad44250737e6670754da6fc68ef1fbcba895631c9
l_out-14	14	3	1024x1x1x1	4096	pos3/l_out-14.f32	99a45fe893d6fb877ec68c0201c309b56f5f644bc9473827cf56e703d288e2f1
l_out-15	15	3	1024x1x1x1	4096	pos3/l_out-15.f32	21609a7fb23006a0fab6c96b5eef77e4307880db2e6e2f4108599ded33a2c772
l_out-16	16	3	1024x1x1x1	4096	pos3/l_out-16.f32	92523ed28bdd42041a01b8d34f0d6644e7d82ba152fefa5b1e091f373bbfbf5b
l_out-17	17	3	1024x1x1x1	4096	pos3/l_out-17.f32	0ada26dbeed8d28ab686f8520df6d67b63c1ec5b18627e51e568c001f15129ac
l_out-18	18	3	1024x1x1x1	4096	pos3/l_out-18.f32	75813581ef36c5a1bf3b17b9d085d384081eb3d42968e959b74c65e941f74346
l_out-19	19	3	1024x1x1x1	4096	pos3/l_out-19.f32	7d5910437fd25acb433333ddaebe235c4cab55487d637c1a96b2d23a962e55d2
l_out-20	20	3	1024x1x1x1	4096	pos3/l_out-20.f32	8c148b21536b5745665ff1d0725d5fc3d6d8c53d872ebb1ea2e9d0f493dc3490
l_out-21	21	3	1024x1x1x1	4096	pos3/l_out-21.f32	33b732e97623b1f4f26382aaf3e61a2e510dda76425484f5572d4ecb21946f4d
l_out-22	22	3	1024x1x1x1	4096	pos3/l_out-22.f32	897561d8742df7ba931bc297b7d0e086c9941a025388df390c41ea51056c0e67
l_out-23	23	3	1024x1x1x1	4096	pos3/l_out-23.f32	66ecfd927cc89654732408b059a4a3d00f1c22083f1bd41c73e3dfe8173a17e0
result_norm	-1	3	1024x1x1x1	4096	pos3/result_norm.f32	ffa38299150d9785a44d6c6879916094727947929e654166e013323511d1ed3f
result_output	-1	3	248320x1x1x1	993280	pos3/result_output.f32	08c58b7a688236e1be85ff84df4a1b59ba3d7a628bf3e66ee4ec95712b320a79
