name	layer	pos	n	file	sha256
k_conv_predelta	8	1	2048	pos1/k_conv_predelta-8.f32	f0bae16291064810c762420f1e536ffec92476e2f596accaffc1279c0d08898f
v_conv_predelta	8	1	2048	pos1/v_conv_predelta-8.f32	2041a42c887fda2fc5eb01ad1ad87f8a3fbff986742a205f6f8da9718b9267e9
a_softplus	8	1	16	pos1/a_softplus-8.f32	faf54c0922ebeb4595bfe541a47bafae5f7a32633665675a5d3b6fe8f0f68eb7
gate	8	1	16	pos1/gate-8.f32	91759b6fb4669b6599a60a1d19587f935080729459228ea3b995a8567eeab469
beta_sigmoid	8	1	16	pos1/beta_sigmoid-8.f32	06fded097f996a5c33cf1ffb696d4c5d1c766cc6cda82049ce97051a3dbc38b5
z	8	1	2048	pos1/z-8.f32	2afcc5cd39c027aced73256d77f87aadacbbe9a468ad5e4d84d2ae37639d69ca
state_predelta	8	1	262144	pos1/state_predelta-8.f32	4bfdc470b362fc0631a5702f91129b505c1bb7998f2485a15727760059971d7c
attn_output	8	1	2048	pos1/attn_output-8.f32	adf86688466efdce8a10e02df3994ad87d946f4b53d462b6c635e1bb8327cc10
new_state	8	1	262144	pos1/new_state-8.f32	fe71b2912161151c3be1775f2fe1d3840935a897eae90af4e8d3c706ef53a1d1
final_output	8	1	2048	pos1/final_output-8.f32	dc53787927df5ec80457ff4a80a11671c85b05030d93c7cb0b76f2d61b1417ab
linear_attn_out	8	1	1024	pos1/linear_attn_out-8.f32	1ef4394b292b683579a7701f86a529b5571a1fdc6ffccb0481e750fad118c046
attn_residual	8	1	1024	pos1/attn_residual-8.f32	662593b0d484c39aad0e97778954b6bfdadf3546aa1c4b06bb6964c583d7b511
attn_post_norm	8	1	1024	pos1/attn_post_norm-8.f32	90d71918b46f01536c4003005060c7bb01af957ffc9023114b059c356cb173a9
ffn_out	8	1	1024	pos1/ffn_out-8.f32	bbac0ce5bc8403e860b3323b5f729e5a5e6e5995a4cf10b7063ff18a4ee69bae
l_out	8	1	1024	pos1/l_out-8.f32	5f5eab95ede0f4d9311592532fc29f14b83968a647f7e3b0e367b4fbbfc360df
attn_norm	9	1	1024	pos1/attn_norm-9.f32	3895824f7b5cc8def8072a142f5cc3da853b1332c2a96f47c72315bb06458b8f
conv_output_silu	9	1	6144	pos1/conv_output_silu-9.f32	f460a529c15c6b04abfff9cfa3b3ad12630799d1f708b5abb19c8686a97158f7
q_conv_predelta	9	1	2048	pos1/q_conv_predelta-9.f32	0db626bae0daf657edf4bb737ef8c0b8e4918485df3643d4dd8068dcf648c7c6
k_conv_predelta	9	1	2048	pos1/k_conv_predelta-9.f32	f64d41e94dfcda98b667b322e7a8cc0e3cc218f3eb6822ba078bae825b9a8540
v_conv_predelta	9	1	2048	pos1/v_conv_predelta-9.f32	bca22e553f293ff1841b72d833a2a00d94279c94aafd9927812c77ea3d849b18
a_softplus	9	1	16	pos1/a_softplus-9.f32	f356dbc9c4496bae69f307f2293d1811d9bd47fb4a8f18c4fc89f6e76e9cc104
gate	9	1	16	pos1/gate-9.f32	0de1e2ec5624d6b37dd24863cc46d6d477303142948ed9011c58259a9b9ad981
beta_sigmoid	9	1	16	pos1/beta_sigmoid-9.f32	2aa3ae3836e1bf9c9dd66a0a5eef7e0e6962aaab48130eed4095f34eaaaac09e
z	9	1	2048	pos1/z-9.f32	6f8982b70db9a065e538e90fe10d62838c6b9dfabe52bb305fa930f673179c95
state_predelta	9	1	262144	pos1/state_predelta-9.f32	413baecd0f42fe196c7bc1403f686a5d935bbdb0c0e13f7d0613e9826baf7fa3
attn_output	9	1	2048	pos1/attn_output-9.f32	894448287f44a639c39925df800bfd477de861cb88751b03d1127cf6ac9c285c
new_state	9	1	262144	pos1/new_state-9.f32	496d62e5ddba9dec1bb18906338b4af553faa9c416089306a551e97ae949c63a
final_output	9	1	2048	pos1/final_output-9.f32	64a79761b9c475c90585bc2b1f5012638bed53afd9c3f42e9cfd5413cf60a2ca
linear_attn_out	9	1	1024	pos1/linear_attn_out-9.f32	21f4c7e22e39d76b605fbc5959148da232c82ec8d5d878f0e1e2aeb9732b5867
attn_residual	9	1	1024	pos1/attn_residual-9.f32	160e3340f553afdff2c373edeca6a25891473d8c4c0a57112715a23cad092b6f
attn_post_norm	9	1	1024	pos1/attn_post_norm-9.f32	b6667f99ce759f3d9324a2c3694208683b88aa0391fc10dedfdcf8b078d409c5
ffn_out	9	1	1024	pos1/ffn_out-9.f32	168c9c8f06978297728ca9ab2920de4412fbe13710fd7f18e3165c78ce0735e4
l_out	9	1	1024	pos1/l_out-9.f32	a368738770edfcf8541b1c2bd549294df72962f58bd1729f619ee4e7b9db5f04
attn_norm	10	1	1024	pos1/attn_norm-10.f32	ac3b6a7802cf074311de9b1d7ed1621340488ebfef01e47f126252a83090f8cc
conv_output_silu	10	1	6144	pos1/conv_output_silu-10.f32	f380ecf14216484734bc8da4dd859c6af44828d1f92651d04c9c03f808b002c1
q_conv_predelta	10	1	2048	pos1/q_conv_predelta-10.f32	789b0855ae928989fd8586d726e531ac12c0b1077e53447f5213373411039c70
k_conv_predelta	10	1	2048	pos1/k_conv_predelta-10.f32	1ff1ed3e3edb59ee1b5906c0992013d46d13f0bf3cf3e72e89e6f4dbd20f6184
v_conv_predelta	10	1	2048	pos1/v_conv_predelta-10.f32	c3c3043af9421bdc730bc90347000a3709b91eb593c3a4b823c5a0612a55d65e
a_softplus	10	1	16	pos1/a_softplus-10.f32	5e5e42c3c8a134d2924b292d698dc305349ee11b27436b64953a46b64fe5c362
gate	10	1	16	pos1/gate-10.f32	6cccc8ae3669a82c38e47ae93eb305c48327b588e72ef660c5adb93e43e4227a
beta_sigmoid	10	1	16	pos1/beta_sigmoid-10.f32	0d4b654bce2cf615e34247e82cef37eeca9a026c75a05f61e487a9dc963924d8
z	10	1	2048	pos1/z-10.f32	4eaa90f09dce1083ccc8cc0992429e08a63b5397de66b6cde41dd5009f1348ba
state_predelta	10	1	262144	pos1/state_predelta-10.f32	6aa3545dee4acb3d87a1474eccdf8c74781293f219d3f759bea63d1cf79f9c38
attn_output	10	1	2048	pos1/attn_output-10.f32	4680e9747c4a1c2be7c66ff51dd16b4097149e0bfe8ef65d01c78d12888ad2a2
new_state	10	1	262144	pos1/new_state-10.f32	d5ef1d00d1205ac0ae592d7460e282abadf2f75002df3700fc3cdfe86f1a9673
final_output	10	1	2048	pos1/final_output-10.f32	9739c8de55c55dd5beec78334c956709463c06b52bdc04d8e453fb45702a6086
linear_attn_out	10	1	1024	pos1/linear_attn_out-10.f32	043170ae5c62b975fb3db6b7775246b6753a57573fa1c0b4318f01d79df6e677
attn_residual	10	1	1024	pos1/attn_residual-10.f32	bef84a7be0c68159050bf5907d6dfe3cb0c4372213fe6c4983ce8506f628d2ee
attn_post_norm	10	1	1024	pos1/attn_post_norm-10.f32	4409345053ee40bd5b0a3fedbf7857a17f45ea6c4a30b1a125e05a6d0260c087
ffn_out	10	1	1024	pos1/ffn_out-10.f32	a6ca7973f37f099c0bdcf4a50db8d76feb65f6165f083466239809e9ee22969d
l_out	10	1	1024	pos1/l_out-10.f32	75d8a6459f3706d4b62bb12ca9955251639eb50ba257a3bc4d5d5685585225be
attn_norm	11	1	1024	pos1/attn_norm-11.f32	eda176d9975283fbbc6d34a95273f81fdcd4d4c0b236ccfb196f8d9083ce1290
attn_pregate	11	1	2048	pos1/attn_pregate-11.f32	924659e5b0a86333d7e0d4359d6f8626ef3f8ceaaf7f0dc179d464ebc1e48290
attn_gated	11	1	2048	pos1/attn_gated-11.f32	b7f12913f70aa45c91e0497b702da233018188ce133e6e9ec0d33e9c817d35d4
attn_output	11	1	1024	pos1/attn_output-11.f32	7f112b70b498d8cf71ebe228b0be2e492046e9c3ec8f42aba9025835d7153fea
attn_residual	11	1	1024	pos1/attn_residual-11.f32	c5a2ea7d4a5fc906aa9b40b263188f48f4adfce21908448deddab5e0a05e6256
attn_post_norm	11	1	1024	pos1/attn_post_norm-11.f32	d976a1251918aca80c707824e050778a1f8a30119cf4fb7d267fe92df09bdaa6
ffn_out	11	1	1024	pos1/ffn_out-11.f32	2df57c08f9aef463249768fca37de42ffc26af8d5f5d993955adc0c3a380e83c
l_out	11	1	1024	pos1/l_out-11.f32	cae956e6d454c0cbcc4e4d96b192e4943af7bd26d7cba79a4bfc178c9ccd5728
attn_norm	12	1	1024	pos1/attn_norm-12.f32	7defafec11623fa919e65ce3e20ce96b66bbcbd9c98cab96b35b5d026ba825b9
conv_output_silu	12	1	6144	pos1/conv_output_silu-12.f32	6770799140913970b31970bca32d5da555f88064444825aa2003ba1c63fa64be
q_conv_predelta	12	1	2048	pos1/q_conv_predelta-12.f32	2fa8deb4d38c683cdacdcfa1d79c3ec79891888f698157b084de52670c238c39
k_conv_predelta	12	1	2048	pos1/k_conv_predelta-12.f32	6fd4eb56cb31684d75668abd994434e3e3d4ee3a81f315e4baa38cb3cf9154ff
v_conv_predelta	12	1	2048	pos1/v_conv_predelta-12.f32	2e92169b713a7a7da012ff9be28e59f2864321eed3326388494d978805cbb1d7
a_softplus	12	1	16	pos1/a_softplus-12.f32	0805f3ff2b43915708fc514d061fc7c081954987f180b5395b32dcc352c21df0
gate	12	1	16	pos1/gate-12.f32	b3384c85d77d3815c3e78c98920da0afff6d0483289c1883001e314db292cd5c
beta_sigmoid	12	1	16	pos1/beta_sigmoid-12.f32	e7bc1be186b6090f3823c36fb55c711039c248011e7502fb0d6877d6161bc518
z	12	1	2048	pos1/z-12.f32	cdeee1c34a993d7173b4589816a3c014036d742d24bb208fcfe534cd7f806b1a
state_predelta	12	1	262144	pos1/state_predelta-12.f32	5602a031f99f9cdfbec47ed5d484d95a97d38d5f22fb1f7a440ec59a51b9a173
attn_output	12	1	2048	pos1/attn_output-12.f32	21f44a42e03c62451450a1416af2f8efa17db3ac79c82e3cfd8906d0546ca44e
new_state	12	1	262144	pos1/new_state-12.f32	5f399f9112fed47f904e0bda766471fb9af18b5dd8c5712afc025293018c775b
final_output	12	1	2048	pos1/final_output-12.f32	1de7d0db8062bb0c4a9f37937fc98c36812afdc51327bf9d81dca2ecf7b1c9b2
linear_attn_out	12	1	1024	pos1/linear_attn_out-12.f32	7456ca4a01814de20b28f27f4c5b617d727101d722422a92c4f4d193729304d6
attn_residual	12	1	1024	pos1/attn_residual-12.f32	4d74c2de378a355d3813e5059ef66a508f4440ef0d8158b0753e47adf32557b9
attn_post_norm	12	1	1024	pos1/attn_post_norm-12.f32	2b54fe27925aeef5b914cc906ec6bb76c017473072b8ac0628b898aaf0e0fc0e
ffn_out	12	1	1024	pos1/ffn_out-12.f32	4913b71da255fa1c510a54f3248c83b227c1f73d977fb10837b5a54472c0f6c6
l_out	12	1	1024	pos1/l_out-12.f32	e330c36b637d7b04fc1503baf972196d70512213dcba698af9611f2e51e34180
attn_norm	13	1	1024	pos1/attn_norm-13.f32	b1ebd1117ec9db8c9930196abcf3d9e948a0d13e4a1bdf2cabb962a3855ee2ab
conv_output_silu	13	1	6144	pos1/conv_output_silu-13.f32	e0ebbdead8dae59766e61e4e8dc341b5c6594e290ac17735f6630ab002046b7a
q_conv_predelta	13	1	2048	pos1/q_conv_predelta-13.f32	043b50626b8936053f4988e3117dd795c27496b5878c01b1dc420b7a5249d0fd
k_conv_predelta	13	1	2048	pos1/k_conv_predelta-13.f32	88244c18913ec9da3441b42cff471a4e2d1a2fd20b3d633c946fbc462dc010ac
v_conv_predelta	13	1	2048	pos1/v_conv_predelta-13.f32	487c6ba6e2449e0440f4624d24f5d9da27f1114e967103e988cb9fd73fb6bb44
a_softplus	13	1	16	pos1/a_softplus-13.f32	140ebac7b94467f3ed63b9d0cc186467ce036e9642ea6f55e50862e4eedacf18
gate	13	1	16	pos1/gate-13.f32	daced0cbc08f905bac5621fbfbd2b6e78ab636d7960e0b76f02c3ce4a7e38f76
beta_sigmoid	13	1	16	pos1/beta_sigmoid-13.f32	e6cf7fce4a64f2bd28135e27b9f9f7c6710f9ce29105eb7d07e171fc9a64becc
z	13	1	2048	pos1/z-13.f32	b991c8e2d2263e81e365b815d37c377ae0eb216306706c6d64b3f5e003c88944
state_predelta	13	1	262144	pos1/state_predelta-13.f32	ea5f249376121687c2667075e326271b7762ddd068b12342fb6361a91beb0101
attn_output	13	1	2048	pos1/attn_output-13.f32	a8df87328bad5936bf819104c11324cdb8cf0763f2afd691b3a94c1944d07eb4
new_state	13	1	262144	pos1/new_state-13.f32	b99acc09d5e3092c1fb378bada1f8573755e3ec0e595f6b601575614f891083b
final_output	13	1	2048	pos1/final_output-13.f32	fb75b8d67329f493a2961875d290f4107e3590e08958769e0acdbfd62ff28fa6
linear_attn_out	13	1	1024	pos1/linear_attn_out-13.f32	b305a7cf14e0805b7574facf40bb30068e3da1cc6c2b0ba21414b8e578527e93
attn_residual	13	1	1024	pos1/attn_residual-13.f32	ce709e2aa4b043e2d34f7e6ea261a71fe51f1f109930cff6391d23a83f354ca2
attn_post_norm	13	1	1024	pos1/attn_post_norm-13.f32	8579cfe1a1cd4fa22d49b86e55085a6d68d3232f78e08c999155f775e4b2fd9b
ffn_out	13	1	1024	pos1/ffn_out-13.f32	4f23b4c16fe53ff9eb624ff60b0e0e9811f4780a922f8d74f399224c518feb30
l_out	13	1	1024	pos1/l_out-13.f32	54660b3cb2f5f560ac17f72d930ccfc18ddbfa4f7a6f7743851e43685226fca3
attn_norm	14	1	1024	pos1/attn_norm-14.f32	0666aec8576b702ed60aba07c72ca0183179b477546a9b83191b898b799f8e7f
conv_output_silu	14	1	6144	pos1/conv_output_silu-14.f32	ba7122803d9cdaddb263ad41e4b9a30e9bb32cafdb9229cfc43a8f08b7eb6a74
q_conv_predelta	14	1	2048	pos1/q_conv_predelta-14.f32	b65e10b35f6c60753cdf9fe6cd9a0dfe02274a8b90e36963a24f9c1de51981e1
k_conv_predelta	14	1	2048	pos1/k_conv_predelta-14.f32	6ab1e4fe23b0e88c232afba2797228c4ff1f42dce6c4c6c235bc423a2ece94c4
v_conv_predelta	14	1	2048	pos1/v_conv_predelta-14.f32	69ebc3edf602c866d45f6397d1d302f0632a081413ef918105bbf099334c579e
a_softplus	14	1	16	pos1/a_softplus-14.f32	b89587fcde539bbb0fa08ff5b10841533f63d3cfa694346d2b6cf0c3545192bd
gate	14	1	16	pos1/gate-14.f32	c19feb966fe97f75735b13baa2075272abc69edf89f132cc03d8fc029e95d93e
beta_sigmoid	14	1	16	pos1/beta_sigmoid-14.f32	5a295d5227a1eb0f99670eb9e1400b81fcf4e28b3b99bb718fc37c099185bfee
z	14	1	2048	pos1/z-14.f32	32567cd57f460c8ac12aee2f48673dab68e90e7ee4f6f2941009689fc946b8c2
state_predelta	14	1	262144	pos1/state_predelta-14.f32	2c35b3be8179dd9e67e8dfb37d8432312fc7bc7ac4c0a045a26c36175a54e90c
attn_output	14	1	2048	pos1/attn_output-14.f32	056eec25bdbe337bd4b908f8787da447d958f0094f4b11adea580865cf7294ab
new_state	14	1	262144	pos1/new_state-14.f32	1e2c9fbef57db0ca4f431694959240c6c9670d36c1457cfe0f67009e59b96746
final_output	14	1	2048	pos1/final_output-14.f32	a670f4889efecf0a0aa51be150d0f79932fc4a7e1ca701788beef309bedd8244
linear_attn_out	14	1	1024	pos1/linear_attn_out-14.f32	80696f12f74e5c4f68fe45e9596c65fd0aae463f26dac676d8e5122ca699c6e7
attn_residual	14	1	1024	pos1/attn_residual-14.f32	9473a1fc46859bad6825d6ef901bd714d7d4b81bfe7c98f263f4ece0bb916cc7
attn_post_norm	14	1	1024	pos1/attn_post_norm-14.f32	790b1c1736af56ac884086328b9b25a39daae0051bc834fa1b47acede6418d02
ffn_out	14	1	1024	pos1/ffn_out-14.f32	c7d2b99889b07ec65abf7f51554a1022b1be5b94922952615c72340fcad902ab
l_out	14	1	1024	pos1/l_out-14.f32	413431508642eee1ad1ffeb21a1950cfb2ffd748bf86fe7c2a4c5663efdc0b0c
attn_norm	15	1	1024	pos1/attn_norm-15.f32	51fca75e5c876ea7b2a892cbba7806c007974e0e45d4d9ce55bb0fa6f1b1e855
attn_pregate	15	1	2048	pos1/attn_pregate-15.f32	e196dfd9bdbbe72963f6d992143e89fe0616a4b5503a80b41dc155446324526b
attn_gated	15	1	2048	pos1/attn_gated-15.f32	71b6f9f312512d21cab50354976c9d5499c7afee15f83d3be5bcdb6a63f93929
attn_output	15	1	1024	pos1/attn_output-15.f32	48d33864e11c5f0881150ea42733ca2c15b3fb76ccd81c26f09efae29f3f913c
attn_residual	15	1	1024	pos1/attn_residual-15.f32	dc185061b7b6e3fd6e13b08c6288a6e3dbe9ed04b85a9a925bd634bd400c58c1
attn_post_norm	15	1	1024	pos1/attn_post_norm-15.f32	8c2705fd6fa2af2775f7c800fcebfef39098cf04b66cb122740f9b398b2aeb0c
ffn_out	15	1	1024	pos1/ffn_out-15.f32	cd906af37526e18d7c8d4175b50036e634ae7d9b645457e05b74db2c09df99af
l_out	15	1	1024	pos1/l_out-15.f32	22129deedeee74b469ebcebe2e75891cb2eaef1fa6677b147a590e4dc7ccc020
attn_norm	16	1	1024	pos1/attn_norm-16.f32	9265729fe40ff57cae449d86c16bb070d9548315f38e2981d88949746c58718d
conv_output_silu	16	1	6144	pos1/conv_output_silu-16.f32	5b0bedd7475327ffc768a2be10fbdea0b42ff9c6326454c75bd3598684c1596a
q_conv_predelta	16	1	2048	pos1/q_conv_predelta-16.f32	b51bf6fee9b5f523e548bbb37a5b1f2c6839f3f2d7d7b2bf6f9fce71b4036afe
k_conv_predelta	16	1	2048	pos1/k_conv_predelta-16.f32	b6df52fa8b16382bf73c4a176314fd4dc8bee23d0549b198df5d8fc739609ded
v_conv_predelta	16	1	2048	pos1/v_conv_predelta-16.f32	8c90096a8a7a056ae01e934bd9af68c9f7c33f2ea49edc258f5136893a0bbb5f
a_softplus	16	1	16	pos1/a_softplus-16.f32	4abcdd305550e4b0671d135273ca64b67f6fc97d9bc51020adff216280eed7af
gate	16	1	16	pos1/gate-16.f32	ce01f2f36293b689b6413611c87c6262a19c2007ca7d304ab6b199bb0de75385
beta_sigmoid	16	1	16	pos1/beta_sigmoid-16.f32	56ff46f2545b0b7aab8b5d13edb87c2b95cc2a3b0f6d8e2a3aec032abcc9d1fe
z	16	1	2048	pos1/z-16.f32	8f2c8f482e7fe3af4d2b2025bb47fb6cfc5eb50cd839ef04576f648ded7fb9ae
state_predelta	16	1	262144	pos1/state_predelta-16.f32	b7911b5300d896ac511910fc7137900e25d42a47348b058658f11a5665c26f3b
attn_output	16	1	2048	pos1/attn_output-16.f32	b8499f0819ca5dba86dba4903da9c21b2f6c31941ff3768495f97495417e0867
new_state	16	1	262144	pos1/new_state-16.f32	96a8430ec504b09b0eb58ae6a6f7334b8374a0ea7c13f9b6c44580015cce5e11
final_output	16	1	2048	pos1/final_output-16.f32	a7d4318777cd36a28f2bd30b65a8378e49a3d262299ccfb42412c3d6da89750b
linear_attn_out	16	1	1024	pos1/linear_attn_out-16.f32	ab98c1f0ca2e583256ea8813ef732bc4d2abe208f85de10f91e5ea3386f1490f
attn_residual	16	1	1024	pos1/attn_residual-16.f32	ae171083ef2b385a64455e09b495775dfa90a33444344c49005cd024355c4220
attn_post_norm	16	1	1024	pos1/attn_post_norm-16.f32	abf8dcc39c530ee50f0b9cd911b9f457e5a1b488fbc6116e7cfdca0d455c32d2
ffn_out	16	1	1024	pos1/ffn_out-16.f32	6a447065fda9a8647ab92af79e736e25dba97dbfed17f9ee74b9f679c76db830
l_out	16	1	1024	pos1/l_out-16.f32	52a84ddbf7d59dd3ab6db11cb4b1cd489047f6ec7b14887e87f0f894d1bee466
attn_norm	17	1	1024	pos1/attn_norm-17.f32	450895e07c5c050c1215ff08a20de4ee250fe565a3fcd17d80dae99ce25f8137
conv_output_silu	17	1	6144	pos1/conv_output_silu-17.f32	2246f4d758aa92e2c41f0c0709778a774a77ff37e86ee467dfabe36dcbd6533d
q_conv_predelta	17	1	2048	pos1/q_conv_predelta-17.f32	c23e986f86e049893fe0b87fd49feab754d953123b5d3aab35b9cfe3e0426443
k_conv_predelta	17	1	2048	pos1/k_conv_predelta-17.f32	4c57a91d659901f70b5ca836893ff392a14e8247b537ccd70dad5c2db1dd66f1
v_conv_predelta	17	1	2048	pos1/v_conv_predelta-17.f32	fe6794435144e9a37a2dc88114b1f7c0f827b2d52a1f772a9cba50d2f3bb0860
a_softplus	17	1	16	pos1/a_softplus-17.f32	02be4013526bb463010cc357d090c04167fa05c8b511838bb4bd3fc0ee221879
gate	17	1	16	pos1/gate-17.f32	fd7b3c8c86b7918f8a2b388b37d045187acbbc886e6bdd1d91b65c4aff91ca54
beta_sigmoid	17	1	16	pos1/beta_sigmoid-17.f32	bcb5cf62319a3a73d94ed0dba018d5a3a1bd1dd0e9ceff2464c6b075010d498d
z	17	1	2048	pos1/z-17.f32	c3ea0d8633021642f7cf5b462034ac050980a7c5b616689a1886e192365056ce
state_predelta	17	1	262144	pos1/state_predelta-17.f32	3b87acf9e85416c4d0e590018191a6f357bfd853ef53d28851ee724726576391
attn_output	17	1	2048	pos1/attn_output-17.f32	3aaef3d43bed7eee6e21eb1927aae892de0f630c11f3fc19c8be28bb51121217
new_state	17	1	262144	pos1/new_state-17.f32	1a0ee397f4fc26682881f175933c05708107f969e3791b1f9e23f7a077ba5d21
final_output	17	1	2048	pos1/final_output-17.f32	30fd69f02a9c8b0269b9fb2a4c3ef6d51a0403cf38e79072d7100faa8987cb28
linear_attn_out	17	1	1024	pos1/linear_attn_out-17.f32	8befadf44de417c3541ae2bf228e32a05dce442f75b096a9c8942949eb19d6b7
attn_residual	17	1	1024	pos1/attn_residual-17.f32	4fdda7ae1d22a3e5767ae19ddf6df03261c2a677312dd02bab084900a4eb9920
attn_post_norm	17	1	1024	pos1/attn_post_norm-17.f32	44e59e7125650554651ff47b401b29591ee2dc0a3142ecb1c47098d730bc21a4
ffn_out	17	1	1024	pos1/ffn_out-17.f32	8f78e93f4e8903be5f3a5a2bf36dd7ea5666768bbd9eae54d74d9adf027c6601
l_out	17	1	1024	pos1/l_out-17.f32	34f2ebf7047d083762f923b5adc0a67d9268bd22084148131a8e2dc874945eaa
attn_norm	18	1	1024	pos1/attn_norm-18.f32	ae0e8b940d6f5a9d0641c2330093bb92a39cb1aeaf79d4fd922a8bdf05194cc0
conv_output_silu	18	1	6144	pos1/conv_output_silu-18.f32	bac4d7212ca90221e2282fab6153a08b1d2dde4155bbb7af298898d879300bbc
q_conv_predelta	18	1	2048	pos1/q_conv_predelta-18.f32	21c715f2f0c15ab70743198cb14f65923c778b71d946bf2567cd8f5bb06fa795
k_conv_predelta	18	1	2048	pos1/k_conv_predelta-18.f32	b1fb304f829318ea1f6ce635e450b6bc840184e1735d6cffcfba9515bf62992b
v_conv_predelta	18	1	2048	pos1/v_conv_predelta-18.f32	4305dd50e111d023868c8676abd3489f1af4b28ae7afbc37fd9d4e41fe9cbca4
a_softplus	18	1	16	pos1/a_softplus-18.f32	4fae7a704ade8a2a1a1370a5cf3f915ef1891af3a9da103f1c52b897f96eee1a
gate	18	1	16	pos1/gate-18.f32	1478485c8d80b24a8fc7db4f3c3dd1ce27ac21b945aad617ea4d1a53ed6f561b
beta_sigmoid	18	1	16	pos1/beta_sigmoid-18.f32	6d72cefff6db83814d24025e0c073b72c1f986893bc820f94a803f7e5611cd76
z	18	1	2048	pos1/z-18.f32	1a638044ff0972787fb08daf1856c64a7b82612d8090ce661b8aec42bbee3afa
state_predelta	18	1	262144	pos1/state_predelta-18.f32	d18e020c2ed7b212dc2efbebcab6a052d3dc5140f0cf90b2226b45ab91558e42
attn_output	18	1	2048	pos1/attn_output-18.f32	4d16514f5674841778adc03c2be69eacaef41b5daa7e6671fdfcc6a67dbdc103
new_state	18	1	262144	pos1/new_state-18.f32	ee6783c95a8db47b60e6be3b2bba3961119827d80d05d78f8e238ef9ed99a816
final_output	18	1	2048	pos1/final_output-18.f32	c8fc7bf10f6ef5b60a711d9ab200e6d1c1414e664419ae0ea32b1642bf4c5380
linear_attn_out	18	1	1024	pos1/linear_attn_out-18.f32	9f0f30c0f7d4a8d89d14585c0875cdcb826165782bc9e8c54be78853f1381a1b
attn_residual	18	1	1024	pos1/attn_residual-18.f32	f68c6d63ef59c54bbfce9d446916f122d605296beca1f487fea05773cdc5036d
attn_post_norm	18	1	1024	pos1/attn_post_norm-18.f32	4e9f895c2873c4abf9534dde5e5b914a62839fb7758189f9f1dec57a996c4ac1
ffn_out	18	1	1024	pos1/ffn_out-18.f32	1d180a10849770860f9403c3ec5c2260110267fc5cb21cf150924fc2f15164c0
l_out	18	1	1024	pos1/l_out-18.f32	1ad7d32c21c3bf831e332909824229a1238fc7b4bb0c1c2e6b6d49707c849101
attn_norm	19	1	1024	pos1/attn_norm-19.f32	bf22951e1b0f319088987cfd272727fe2e78ea5cf709c1ac10edfa4e45fc8fe1
attn_pregate	19	1	2048	pos1/attn_pregate-19.f32	cfcf0fcf7b03c8f918052bd77c84a2e31ac4ab3dd37cbbed74c6cc1f42efbd3e
attn_gated	19	1	2048	pos1/attn_gated-19.f32	09381f318380208b1f8c6ed9fe1b9d7407c585fd3775d82725a522eef4252d80
attn_output	19	1	1024	pos1/attn_output-19.f32	cfadc482ad56f7e4427b217ae8b0fb213409005bb5bd981fdc1fda0ff41c1ee3
attn_residual	19	1	1024	pos1/attn_residual-19.f32	42fb60602c75659011b434c4e428327b8da97af390c4ea1f3fd603264a1a0589
attn_post_norm	19	1	1024	pos1/attn_post_norm-19.f32	2ba8a19755c2ba171985c7b255f063190c3a8cbb2f721fa802dd65293d75843c
ffn_out	19	1	1024	pos1/ffn_out-19.f32	7e81bb4002d506d11633cdbea65ab8d0830b66eb0f36864a4e1367bc98d39905
l_out	19	1	1024	pos1/l_out-19.f32	2b01112a0cca2ef6f4bff5f9cf60ef2935eb17c16c08ea1896126255751e7384
attn_norm	20	1	1024	pos1/attn_norm-20.f32	ad29d8d639536019f1e5562740ff566c927debe0a45296bb8f0f8750b747e13f
conv_output_silu	20	1	6144	pos1/conv_output_silu-20.f32	86e298dc17b2eac641f00a777ba05bdaaeb8a275c5bdbb7c9bb8d3aabf85d96b
q_conv_predelta	20	1	2048	pos1/q_conv_predelta-20.f32	c3e6daeea09972ddfc24f825bd24837f53ee6e17c2d1e9c2ccedd3fe9a79605d
k_conv_predelta	20	1	2048	pos1/k_conv_predelta-20.f32	f2a3a3b56a70b315d3d0ae40d3f3da89e2a503af3731dc4dd9c6dc41ee84f2fc
v_conv_predelta	20	1	2048	pos1/v_conv_predelta-20.f32	25af242ccb3bf93a351c7d18f4eadf4f271771c150b2748552e579c3414ef79e
a_softplus	20	1	16	pos1/a_softplus-20.f32	e35ae42b77416ff32f3f977050786b375a6f2c39426a10ea36621ac85edeba64
gate	20	1	16	pos1/gate-20.f32	6d5595f6032674a6d6a7f06ffe3b4896deef1efd5443a8a2e11fcc31581bcdc1
beta_sigmoid	20	1	16	pos1/beta_sigmoid-20.f32	5a6588ecfb424767e5c5d816e43d1ca1f9ea37e174b48510118303b356023691
z	20	1	2048	pos1/z-20.f32	007b58a8669644cf64469d1c837d3842be7df0a3ebbd284f341ff41d38104119
state_predelta	20	1	262144	pos1/state_predelta-20.f32	a47dc0de54e0e71e90c30a060e48a4723b37bc48384656cc47a58eb61ac3b19e
attn_output	20	1	2048	pos1/attn_output-20.f32	4b94367312afbf54644a571a121ab572985f695376dcd5814fcb5537034e3263
new_state	20	1	262144	pos1/new_state-20.f32	53291c6a9af092a088080458b553e09822d8e492c91672b242451e1df5b229dd
final_output	20	1	2048	pos1/final_output-20.f32	42d8e425c44317d8b4cdc0557420d488e32ea1bc3b60ffa4a608de4dab046855
