label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
orig	4	l_out-5	5	linear_gated_deltanet	ffn	0.055523	0.056519	0.000996	0.998410	ffn_out-5	0.089277	0.996007
orig	4	attn_residual-6	6	linear_gated_deltanet	mixer	0.056519	0.058807	0.002288	0.998275	linear_attn_out-6	0.113286	0.993628
orig	4	l_out-6	6	linear_gated_deltanet	ffn	0.058807	0.058611	-0.000196	0.998365	ffn_out-6	0.085720	0.996418
orig	4	attn_residual-7	7	full_attention	mixer	0.058611	0.062768	0.004157	0.998111	attn_output-7	0.079146	0.996874
orig	4	l_out-7	7	full_attention	ffn	0.062768	0.061653	-0.001115	0.998177	ffn_out-7	0.105922	0.994396
orig	4	attn_residual-8	8	linear_gated_deltanet	mixer	0.061653	0.067153	0.005500	0.997806	linear_attn_out-8	0.122581	0.992649
orig	4	l_out-8	8	linear_gated_deltanet	ffn	0.067153	0.071635	0.004482	0.997485	ffn_out-8	0.132410	0.991202
orig	4	attn_residual-9	9	linear_gated_deltanet	mixer	0.071635	0.074081	0.002446	0.997324	linear_attn_out-9	0.146540	0.989231
orig	4	l_out-9	9	linear_gated_deltanet	ffn	0.074081	0.075982	0.001901	0.997158	ffn_out-9	0.135224	0.991001
orig	4	attn_residual-10	10	linear_gated_deltanet	mixer	0.075982	0.077702	0.001720	0.997053	linear_attn_out-10	0.130997	0.992268
orig	4	l_out-10	10	linear_gated_deltanet	ffn	0.077702	0.081622	0.003920	0.996797	ffn_out-10	0.134518	0.991021
orig	4	attn_residual-11	11	full_attention	mixer	0.081622	0.086258	0.004636	0.996375	attn_output-11	0.124076	0.992325
orig	4	l_out-11	11	full_attention	ffn	0.086258	0.092470	0.006212	0.995804	ffn_out-11	0.191153	0.981760
orig	4	attn_residual-12	12	linear_gated_deltanet	mixer	0.092470	0.091010	-0.001460	0.995928	linear_attn_out-12	0.136974	0.990586
orig	4	l_out-12	12	linear_gated_deltanet	ffn	0.091010	0.092650	0.001640	0.995761	ffn_out-12	0.168027	0.986207
orig	4	attn_residual-13	13	linear_gated_deltanet	mixer	0.092650	0.088937	-0.003713	0.996051	linear_attn_out-13	0.114073	0.993952
orig	4	l_out-13	13	linear_gated_deltanet	ffn	0.088937	0.092874	0.003937	0.995696	ffn_out-13	0.144249	0.989596
orig	4	attn_residual-14	14	linear_gated_deltanet	mixer	0.092874	0.089732	-0.003142	0.995997	linear_attn_out-14	0.096617	0.995351
orig	4	l_out-14	14	linear_gated_deltanet	ffn	0.089732	0.078377	-0.011355	0.996979	ffn_out-14	0.099305	0.995068
orig	4	attn_residual-15	15	full_attention	mixer	0.078377	0.080442	0.002065	0.996810	attn_output-15	0.080241	0.996776
orig	4	l_out-15	15	full_attention	ffn	0.080442	0.081140	0.000698	0.996707	ffn_out-15	0.094969	0.995507
orig	4	attn_residual-16	16	linear_gated_deltanet	mixer	0.081140	0.080135	-0.001005	0.996784	linear_attn_out-16	0.105924	0.994555
orig	4	l_out-16	16	linear_gated_deltanet	ffn	0.080135	0.084704	0.004569	0.996420	ffn_out-16	0.126140	0.992034
orig	4	attn_residual-17	17	linear_gated_deltanet	mixer	0.084704	0.079011	-0.005693	0.996897	linear_attn_out-17	0.086805	0.996225
orig	4	l_out-17	17	linear_gated_deltanet	ffn	0.079011	0.075622	-0.003389	0.997142	ffn_out-17	0.081941	0.996697
orig	4	attn_residual-18	18	linear_gated_deltanet	mixer	0.075622	0.074877	-0.000745	0.997198	linear_attn_out-18	0.096770	0.995503
orig	4	l_out-18	18	linear_gated_deltanet	ffn	0.074877	0.073177	-0.001700	0.997333	ffn_out-18	0.088854	0.996070
orig	4	attn_residual-19	19	full_attention	mixer	0.073177	0.075950	0.002773	0.997121	attn_output-19	0.095239	0.995477
orig	4	l_out-19	19	full_attention	ffn	0.075950	0.081678	0.005728	0.996668	ffn_out-19	0.109240	0.994044
orig	4	attn_residual-20	20	linear_gated_deltanet	mixer	0.081678	0.074335	-0.007343	0.997245	linear_attn_out-20	0.070178	0.997544
orig	4	l_out-20	20	linear_gated_deltanet	ffn	0.074335	0.079818	0.005483	0.996818	ffn_out-20	0.115520	0.993462
orig	4	attn_residual-21	21	linear_gated_deltanet	mixer	0.079818	0.078635	-0.001183	0.996936	linear_attn_out-21	0.103216	0.995180
orig	4	l_out-21	21	linear_gated_deltanet	ffn	0.078635	0.083307	0.004672	0.996555	ffn_out-21	0.107622	0.994230
orig	4	attn_residual-22	22	linear_gated_deltanet	mixer	0.083307	0.079312	-0.003995	0.996904	linear_attn_out-22	0.111717	0.994193
orig	4	l_out-22	22	linear_gated_deltanet	ffn	0.079312	0.081096	0.001784	0.996744	ffn_out-22	0.102129	0.994796
orig	4	attn_residual-23	23	full_attention	mixer	0.081096	0.086161	0.005065	0.996334	attn_output-23	0.085997	0.996317
orig	4	l_out-23	23	full_attention	ffn	0.086161	0.083759	-0.002402	0.996656	ffn_out-23	0.061799	0.998652
orig	4	result_norm	-1	-	final_norm	0.083759	0.088610	0.004851	0.996068	-	-	-
orig	28	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.039555	0.039555	0.999218	linear_attn_out-0	0.039255	0.999230
orig	28	l_out-0	0	linear_gated_deltanet	ffn	0.039555	0.048359	0.008804	0.998830	ffn_out-0	0.059510	0.998234
orig	28	attn_residual-1	1	linear_gated_deltanet	mixer	0.048359	0.052268	0.003909	0.998633	linear_attn_out-1	0.064175	0.997939
orig	28	l_out-1	1	linear_gated_deltanet	ffn	0.052268	0.060480	0.008212	0.998173	ffn_out-1	0.078464	0.996918
orig	28	attn_residual-2	2	linear_gated_deltanet	mixer	0.060480	0.058071	-0.002409	0.998313	linear_attn_out-2	0.077569	0.997011
orig	28	l_out-2	2	linear_gated_deltanet	ffn	0.058071	0.062942	0.004871	0.998038	ffn_out-2	0.078618	0.996955
orig	28	attn_residual-3	3	full_attention	mixer	0.062942	0.062605	-0.000337	0.998045	attn_output-3	0.074244	0.997324
orig	28	l_out-3	3	full_attention	ffn	0.062605	0.063881	0.001276	0.998006	ffn_out-3	0.098277	0.995191
orig	28	attn_residual-4	4	linear_gated_deltanet	mixer	0.063881	0.062554	-0.001327	0.998069	linear_attn_out-4	0.084250	0.996460
orig	28	l_out-4	4	linear_gated_deltanet	ffn	0.062554	0.065350	0.002796	0.997983	ffn_out-4	0.098338	0.995382
orig	28	attn_residual-5	5	linear_gated_deltanet	mixer	0.065350	0.063965	-0.001385	0.998107	linear_attn_out-5	0.086780	0.996488
orig	28	l_out-5	5	linear_gated_deltanet	ffn	0.063965	0.068256	0.004291	0.997793	ffn_out-5	0.116457	0.993558
orig	28	attn_residual-6	6	linear_gated_deltanet	mixer	0.068256	0.066537	-0.001719	0.997906	linear_attn_out-6	0.092442	0.995762
orig	28	l_out-6	6	linear_gated_deltanet	ffn	0.066537	0.065704	-0.000833	0.997940	ffn_out-6	0.114233	0.993756
orig	28	attn_residual-7	7	full_attention	mixer	0.065704	0.068342	0.002638	0.997742	attn_output-7	0.090425	0.995956
orig	28	l_out-7	7	full_attention	ffn	0.068342	0.064810	-0.003532	0.997937	ffn_out-7	0.119456	0.993113
orig	28	attn_residual-8	8	linear_gated_deltanet	mixer	0.064810	0.065138	0.000328	0.997931	linear_attn_out-8	0.114503	0.993789
orig	28	l_out-8	8	linear_gated_deltanet	ffn	0.065138	0.061975	-0.003163	0.998145	ffn_out-8	0.116524	0.993529
orig	28	attn_residual-9	9	linear_gated_deltanet	mixer	0.061975	0.060068	-0.001907	0.998222	linear_attn_out-9	0.089116	0.996053
orig	28	l_out-9	9	linear_gated_deltanet	ffn	0.060068	0.057506	-0.002562	0.998380	ffn_out-9	0.108473	0.994106
orig	28	attn_residual-10	10	linear_gated_deltanet	mixer	0.057506	0.055512	-0.001994	0.998490	linear_attn_out-10	0.069254	0.997607
orig	28	l_out-10	10	linear_gated_deltanet	ffn	0.055512	0.054174	-0.001338	0.998573	ffn_out-10	0.076558	0.997068
orig	28	attn_residual-11	11	full_attention	mixer	0.054174	0.056627	0.002453	0.998425	attn_output-11	0.087975	0.996213
orig	28	l_out-11	11	full_attention	ffn	0.056627	0.056522	-0.000105	0.998446	ffn_out-11	0.084129	0.996496
orig	28	attn_residual-12	12	linear_gated_deltanet	mixer	0.056522	0.054229	-0.002293	0.998541	linear_attn_out-12	0.061167	0.998238
orig	28	l_out-12	12	linear_gated_deltanet	ffn	0.054229	0.054599	0.000370	0.998532	ffn_out-12	0.084605	0.996488
orig	28	attn_residual-13	13	linear_gated_deltanet	mixer	0.054599	0.052275	-0.002324	0.998665	linear_attn_out-13	0.071089	0.997783
orig	28	l_out-13	13	linear_gated_deltanet	ffn	0.052275	0.052859	0.000584	0.998662	ffn_out-13	0.077070	0.997049
orig	28	attn_residual-14	14	linear_gated_deltanet	mixer	0.052859	0.057418	0.004559	0.998413	linear_attn_out-14	0.069291	0.997709
orig	28	l_out-14	14	linear_gated_deltanet	ffn	0.057418	0.054555	-0.002863	0.998570	ffn_out-14	0.071706	0.997442
orig	28	attn_residual-15	15	full_attention	mixer	0.054555	0.056018	0.001463	0.998492	attn_output-15	0.070573	0.997517
orig	28	l_out-15	15	full_attention	ffn	0.056018	0.058291	0.002273	0.998351	ffn_out-15	0.086500	0.996254
orig	28	attn_residual-16	16	linear_gated_deltanet	mixer	0.058291	0.058544	0.000253	0.998366	linear_attn_out-16	0.072682	0.997567
orig	28	l_out-16	16	linear_gated_deltanet	ffn	0.058544	0.058160	-0.000384	0.998351	ffn_out-16	0.079245	0.996858
orig	28	attn_residual-17	17	linear_gated_deltanet	mixer	0.058160	0.059588	0.001428	0.998290	linear_attn_out-17	0.095936	0.995830
orig	28	l_out-17	17	linear_gated_deltanet	ffn	0.059588	0.061270	0.001682	0.998183	ffn_out-17	0.105420	0.994503
orig	28	attn_residual-18	18	linear_gated_deltanet	mixer	0.061270	0.056315	-0.004955	0.998478	linear_attn_out-18	0.054325	0.998663
orig	28	l_out-18	18	linear_gated_deltanet	ffn	0.056315	0.065564	0.009249	0.997914	ffn_out-18	0.131211	0.992355
orig	28	attn_residual-19	19	full_attention	mixer	0.065564	0.064650	-0.000914	0.998048	attn_output-19	0.093627	0.995859
orig	28	l_out-19	19	full_attention	ffn	0.064650	0.079801	0.015151	0.997104	ffn_out-19	0.122210	0.993274
orig	28	attn_residual-20	20	linear_gated_deltanet	mixer	0.079801	0.068248	-0.011553	0.997778	linear_attn_out-20	0.049902	0.998779
orig	28	l_out-20	20	linear_gated_deltanet	ffn	0.068248	0.074413	0.006165	0.997351	ffn_out-20	0.148203	0.990849
orig	28	attn_residual-21	21	linear_gated_deltanet	mixer	0.074413	0.069610	-0.004803	0.997675	linear_attn_out-21	0.073155	0.997572
orig	28	l_out-21	21	linear_gated_deltanet	ffn	0.069610	0.072494	0.002884	0.997484	ffn_out-21	0.121490	0.993299
orig	28	attn_residual-22	22	linear_gated_deltanet	mixer	0.072494	0.070820	-0.001674	0.997598	linear_attn_out-22	0.087655	0.996299
orig	28	l_out-22	22	linear_gated_deltanet	ffn	0.070820	0.075124	0.004304	0.997232	ffn_out-22	0.101482	0.995195
orig	28	attn_residual-23	23	full_attention	mixer	0.075124	0.075942	0.000818	0.997191	attn_output-23	0.059278	0.998285
orig	28	l_out-23	23	full_attention	ffn	0.075942	0.069550	-0.006392	0.997789	ffn_out-23	0.036758	0.999339
orig	28	result_norm	-1	-	final_norm	0.069550	0.071702	0.002152	0.997429	-	-	-
# largest step p4 pos 0: attn_residual-15 (layer 15 full_attention, mixer) rel_l2 0.019758 -> 0.104796 step 0.085038
# largest step p4 pos 1: attn_residual-0 (layer 0 linear_gated_deltanet, mixer) rel_l2 0.000000 -> 0.039963 step 0.039963
# largest step p4 pos 2: attn_residual-0 (layer 0 linear_gated_deltanet, mixer) rel_l2 0.000000 -> 0.042473 step 0.042473
# largest step p4 pos 3: attn_residual-0 (layer 0 linear_gated_deltanet, mixer) rel_l2 0.000000 -> 0.036257 step 0.036257
# largest step orig pos 4: attn_residual-0 (layer 0 linear_gated_deltanet, mixer) rel_l2 0.000000 -> 0.033858 step 0.033858
# largest step orig pos 28: attn_residual-0 (layer 0 linear_gated_deltanet, mixer) rel_l2 0.000000 -> 0.039555 step 0.039555
# at attn_residual-0: p4 pos 0 step 0.037412 rank 2/49 (largest there: attn_residual-15 0.085038)
# at attn_residual-0: p4 pos 1 step 0.039963 rank 1/49 (largest there: attn_residual-0 0.039963)
# at attn_residual-0: p4 pos 2 step 0.042473 rank 1/49 (largest there: attn_residual-0 0.042473)
# at attn_residual-0: p4 pos 3 step 0.036257 rank 1/49 (largest there: attn_residual-0 0.036257)
# at attn_residual-0: orig pos 4 step 0.033858 rank 1/49 (largest there: attn_residual-0 0.033858)
# at attn_residual-0: orig pos 28 step 0.039555 rank 1/49 (largest there: attn_residual-0 0.039555)
# excess p4 pos 1 at l_out-21 (layer 21 linear_gated_deltanet, ffn): ref step 0.030195, max other step 0.008832, excess 0.021363
# excess p4 pos 1 at l_out-16 (layer 16 linear_gated_deltanet, ffn): ref step 0.019478, max other step 0.004569, excess 0.014909
# excess p4 pos 1 at l_out-12 (layer 12 linear_gated_deltanet, ffn): ref step 0.020993, max other step 0.007376, excess 0.013617
# excess p4 pos 1 at attn_residual-20 (layer 20 linear_gated_deltanet, mixer): ref step 0.017502, max other step 0.006289, excess 0.011213
# excess p4 pos 1 at l_out-17 (layer 17 linear_gated_deltanet, ffn): ref step 0.016425, max other step 0.005433, excess 0.010992
# excess p4 pos 1 at l_out-9 (layer 9 linear_gated_deltanet, ffn): ref step 0.013941, max other step 0.003343, excess 0.010598
# excess p4 pos 1 at l_out-13 (layer 13 linear_gated_deltanet, ffn): ref step 0.010477, max other step 0.003937, excess 0.006540
# excess p4 pos 1 at l_out-20 (layer 20 linear_gated_deltanet, ffn): ref step 0.013930, max other step 0.008181, excess 0.005749
