label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	4	19	attn_norm-1	1	1024	78	4.039263e-07	3.814697e-06	-13.5813999,-1.06832397,-2.19784832,1.22174561	-13.5814037,-1.06832385,-2.19784808,1.22174633
orig	4	20	conv_output_silu-1	1	6144	630	3.020196e-07	6.258488e-07	-0.0161510985,-0.0189677346,-0.0915577188,-0.278463036	-0.0161511097,-0.0189677365,-0.0915577114,-0.278463066
orig	4	21	q_conv_predelta-1	1	2048	167	3.082115e-07	4.023314e-07	-0.0122945383,-0.014438618,-0.0696955621,-0.211971626	-0.0122945486,-0.0144386208,-0.0696955621,-0.21197167
orig	4	22	k_conv_predelta-1	1	2048	148	3.489165e-07	2.980232e-07	-0.0484246612,-0.0128006553,-0.0187205952,0.0529469103	-0.0484246463,-0.0128006916,-0.0187205896,0.0529469177
orig	4	23	v_conv_predelta-1	1	2048	188	2.594671e-07	4.768372e-07	-0.00493195653,-0.0728338063,0.000355264201,0.00933027919	-0.00493201753,-0.0728338212,0.00035525515,0.00933028478
orig	4	24	a_softplus-1	1	16	16	0.000000e+00	0.000000e+00	0.193796068,2.98604155,2.04173899,2.52086115	0.193796068,2.98604155,2.04173899,2.52086115
orig	4	25	gate-1	1	16	16	0.000000e+00	0.000000e+00	-0.0347457193,-3.22080803,-2.33858037,-0.762836218	-0.0347457193,-3.22080803,-2.33858037,-0.762836218
orig	4	26	beta_sigmoid-1	1	16	16	0.000000e+00	0.000000e+00	0.491131455,0.119351991,0.28783673,0.524800003	0.491131455,0.119351991,0.28783673,0.524800003
orig	4	27	state_predelta-1	1	262144	12737	3.659929e-07	7.152557e-07	-0.00985844154,-0.00123640848,-0.00100470567,0.00163891213	-0.00985845365,-0.00123640685,-0.00100470672,0.00163891236
orig	4	28	new_state-1	1	262144	12958	3.447548e-07	7.152557e-07	-0.00892203394,-0.00103564677,-0.000738536357,0.000927183137	-0.00892204326,-0.00103564432,-0.000738536881,0.000927181682
orig	4	29	attn_output-1	1	2048	119	1.964594e-07	3.725290e-09	-6.20602586e-05,-0.00081135449,-1.64601062e-07,1.55402086e-05	-6.20604114e-05,-0.000811354548,-1.64616026e-07,1.55402286e-05
orig	4	30	z-1	1	2048	239	2.881852e-07	2.861023e-06	-4.3530407,-4.63395166,-1.10070157,0.706582785	-4.35304165,-4.63395309,-1.10070157,0.706583261
orig	4	31	final_output-1	1	2048	64	4.384092e-07	7.152557e-07	0.00297944155,0.0313395672,4.29326356e-05,0.0076949806	0.00297944667,0.0313395374,4.29365391e-05,0.00769499689
orig	4	32	linear_attn_out-1	1	1024	209	6.113784e-07	5.960464e-08	-0.586553931,-0.00353957713,-0.000670775771,0.00136896968	-0.586553931,-0.00353958458,-0.000670731068,0.00136895478
orig	4	33	attn_residual-1	1	1024	73	4.030825e-07	8.940697e-08	-1.11843133,-0.0358275212,-0.0701156706,0.0373729579	-1.11843133,-0.035827525,-0.070115611,0.0373729616
orig	4	34	attn_post_norm-1	1	1024	81	4.768498e-07	1.803041e-06	-14.1939182,-0.716249645,-1.4160769,0.796870053	-14.1939182,-0.716249704,-1.41607571,0.796870172
orig	4	35	ffn_out-1	1	1024	59	3.080340e-07	8.940697e-08	0.458868086,0.0479389727,-0.0443562195,0.000785784912	0.458867997,0.0479389615,-0.0443561971,0.00078578887
orig	4	36	l_out-1	1	1024	65	4.722988e-07	8.940697e-08	-0.659563243,0.0121114515,-0.11447189,0.0381587446	-0.659563303,0.0121114366,-0.114471808,0.038158752
orig	4	37	attn_norm-2	2	1024	52	4.789622e-07	3.814697e-06	-16.3472633,0.367723078,-3.35585642,1.17333817	-16.3472672,0.36772272,-3.35585475,1.17333865
orig	4	38	conv_output_silu-2	2	6144	8	4.008979e-04	1.969188e-03	-0.0182222892,-0.00719097117,0.00225068023,0.00483348221	-0.0182229653,-0.00719059212,0.00225082389,0.00483406242
orig	4	39	q_conv_predelta-2	2	2048	0	4.419070e-04	5.071759e-04	-0.0168745145,-0.00665910495,0.00208421308,0.00447598286	-0.0168746598,-0.00665856479,0.00208428688,0.00447639311
orig	4	40	k_conv_predelta-2	2	2048	0	5.439823e-04	9.881780e-04	0.00728583382,0.00752355671,-0.0176894534,-0.158648908	0.00728429249,0.00752334623,-0.0176892262,-0.158646777
orig	4	41	v_conv_predelta-2	2	2048	2	2.510791e-04	3.869757e-04	0.017702559,0.0138805471,-0.0412701108,-0.0360118076	0.017701922,0.0138767511,-0.0412697569,-0.0360120423
orig	4	42	a_softplus-2	2	16	16	0.000000e+00	0.000000e+00	3.99106884,0.335518777,1.30631661,2.98336649	3.99106884,0.335518777,1.30631661,2.98336649
orig	4	43	gate-2	2	16	16	0.000000e+00	0.000000e+00	-3.58281541,-0.0946374163,-0.389175028,-1.94891167	-3.58281541,-0.0946374163,-0.389175028,-1.94891167
orig	4	44	beta_sigmoid-2	2	16	16	0.000000e+00	0.000000e+00	0.121656559,0.639844298,0.674891651,0.323643923	0.121656559,0.639844298,0.674891651,0.323643923
orig	4	45	state_predelta-2	2	262144	4	1.659081e-03	4.484147e-03	0.00126030785,-0.000555749692,-0.000899400504,-0.00638069818	0.00125844672,-0.000556850922,-0.000905638502,-0.00636910833
orig	4	46	new_state-2	2	262144	10	1.000288e-03	9.643212e-04	5.05692005e-05,5.9456579e-07,-6.27211848e-05,-0.000515662716	5.05137286e-05,5.63039066e-07,-6.28930065e-05,-0.000515326159
orig	4	47	attn_output-2	2	2048	0	3.090302e-04	1.023524e-05	6.66723236e-06,7.30484044e-06,-1.16061292e-05,-1.27414751e-05	6.66707047e-06,7.33582374e-06,-1.16101628e-05,-1.27425519e-05
orig	4	48	z-2	2	2048	135	3.199661e-07	2.384186e-06	1.02912486,0.0577385426,0.195348918,-0.442377776	1.02912486,0.0577388406,0.195348799,-0.442377687
orig	4	49	final_output-2	2	2048	1	4.499986e-04	3.634691e-04	0.00516532967,0.000144041507,-0.00113676523,0.00215311651	0.00516520301,0.000144653182,-0.0011371593,0.00215329765
orig	4	50	linear_attn_out-2	2	1024	0	2.619087e-03	2.256557e-04	-0.630560637,0.0177338943,0.0117432754,-0.021132255	-0.630345464,0.0177573562,0.0117652891,-0.0212153178
orig	4	51	attn_residual-2	2	1024	0	1.044390e-03	2.256371e-04	-1.29012394,0.0298453458,-0.102728613,0.0170264896	-1.28990877,0.0298687927,-0.102706522,0.0169434343
orig	4	52	attn_post_norm-2	2	1024	0	1.256095e-03	5.211115e-03	-15.637125,0.568133295,-1.98506749,0.327979356	-15.6356955,0.56862247,-1.98479021,0.326404065
orig	4	53	ffn_out-2	2	1024	0	1.552876e-02	3.442936e-03	0.741962016,0.0183550995,-0.0977825746,0.0248851515	0.742400706,0.0192796811,-0.0984724835,0.0242158528
orig	4	54	l_out-2	2	1024	0	1.068858e-02	3.387023e-03	-0.548161924,0.0482004434,-0.200511187,0.0419116393	-0.547508061,0.0491484739,-0.201178998,0.0411592871
orig	4	55	attn_norm-3	3	1024	0	1.052181e-02	7.386352e-02	-11.1648569,1.17199647,-4.4068923,0.971438468	-11.1403399,1.19384789,-4.41712904,0.95304215
orig	4	56	attn_pregate-3	3	2048	0	1.372699e-02	3.602159e-02	0.184655949,0.134550259,0.31392774,-0.561600745	0.180469349,0.12879774,0.313900828,-0.557954907
orig	4	57	attn_gated-3	3	2048	0	1.770324e-02	1.347014e-02	0.0035539649,0.00601127371,0.014910941,-0.0354234688	0.00344073377,0.00590093248,0.0149314161,-0.0363958254
orig	4	58	attn_output-3	3	1024	0	3.580511e-02	2.520390e-03	0.0137948282,-0.00249676034,0.0302124154,0.00790394749	0.0123644723,-0.00205901731,0.0305590034,0.00794056058
orig	4	59	attn_residual-3	3	1024	0	1.685521e-02	3.601870e-03	-0.534367085,0.045703683,-0.17029877,0.0498155877	-0.535143614,0.0470894575,-0.170619994,0.0490998477
orig	4	60	attn_post_norm-3	3	1024	0	1.796700e-02	7.318515e-02	-6.78621674,0.869211435,-3.33616066,0.984355509	-6.77616167,0.89294225,-3.33265829,0.967369318
orig	4	61	ffn_out-3	3	1024	0	3.590142e-02	5.531780e-03	-0.0649669021,0.0259725787,0.00737767294,-0.0302664563	-0.0594351217,0.0254482683,0.00630329177,-0.0305449069
orig	4	62	l_out-3	3	1024	0	2.025868e-02	4.755259e-03	-0.599334002,0.0716762617,-0.162921101,0.0195491314	-0.594578743,0.0725377277,-0.164316699,0.0185549408
orig	4	63	attn_norm-4	4	1024	0	2.097592e-02	1.117527e-01	-11.4993401,1.81385827,-3.84252381,0.507176816	-11.4076042,1.8355788,-3.87527013,0.48136279
orig	4	64	conv_output_silu-4	4	6144	0	1.535472e-02	7.050252e-02	-0.0510673113,0.0122016929,-0.0807816312,-0.0152436616	-0.0528451204,0.0121188117,-0.0823020339,-0.0171464644
orig	4	65	q_conv_predelta-4	4	2048	0	2.073074e-02	1.616251e-02	-0.0306856316,0.00733182626,-0.0485405512,-0.00915970188	-0.0313806981,0.00719644083,-0.0488729216,-0.0101819811
orig	4	66	k_conv_predelta-4	4	2048	0	1.876683e-02	1.291019e-02	0.00411438756,0.0925879851,-0.0225723796,0.00565116853	0.00376426661,0.0941384211,-0.0233008694,0.00540371006
orig	4	67	v_conv_predelta-4	4	2048	0	1.256088e-02	3.904426e-02	0.099472113,0.0235356912,-0.0142260836,0.0107238479	0.101831831,0.0230931155,-0.0149254436,0.0109734591
orig	4	68	a_softplus-4	4	16	0	6.219441e-03	1.863551e-02	0.749274969,2.34229732,0.0260233581,2.43088937	0.751135051,2.3236618,0.0283505581,2.42619324
orig	4	69	gate-4	4	16	0	6.417571e-03	2.330279e-02	-0.312344283,-2.27578187,-0.00818861276,-1.27599454	-0.31311968,-2.25767541,-0.00892089866,-1.27352953
orig	4	70	beta_sigmoid-4	4	16	0	4.622550e-03	5.508840e-03	0.720565319,0.741650999,0.697300196,0.514279425	0.718063295,0.739647686,0.702809036,0.515998423
orig	4	71	state_predelta-4	4	262144	0	2.314747e-03	1.013067e-02	-0.000950800721,-0.0120751886,0.000801351154,9.15651763e-05	-0.000917644706,-0.0120455725,0.000816447195,9.1324524e-05
orig	4	72	new_state-4	4	262144	0	3.747501e-03	1.113814e-02	-0.000316144986,-0.00029381644,-0.00149610383,0.000588364899	-0.000318822218,-1.17253512e-06,-0.00158270437,0.00057225849
orig	4	73	attn_output-4	4	2048	0	9.602969e-03	2.959520e-03	0.000201725168,5.76582352e-05,-3.65819615e-05,2.2972381e-05	0.000198013891,5.44059876e-05,-3.61137172e-05,2.26392931e-05
orig	4	74	z-4	4	2048	0	1.216330e-02	9.012890e-02	-4.83081627,0.659484565,1.17201138,-0.0672706962	-4.86517096,0.665918887,1.12490547,-0.0712115169
orig	4	75	final_output-4	4	2048	0	3.033696e-02	3.488030e-02	-0.00650241738,0.0254069977,-0.0263507534,-0.000679962395	-0.00623254245,0.0243381206,-0.0247649681,-0.000710169261
orig	4	76	linear_attn_out-4	4	1024	0	3.624328e-02	3.055976e-03	-0.25443548,-0.00642214529,-0.0287405979,-0.00196900964	-0.256012261,-0.00592900766,-0.0312157292,-0.00325120753
orig	4	77	attn_residual-4	4	1024	0	2.156992e-02	5.037894e-03	-0.853769481,0.0652541146,-0.191661701,0.0175801218	-0.850591004,0.0666087195,-0.195532426,0.0153037328
orig	4	78	attn_post_norm-4	4	1024	0	2.418411e-02	9.319776e-02	-10.2974119,1.15013921,-3.32230449,0.320870697	-10.2508774,1.17307651,-3.38669157,0.279099017
orig	4	79	ffn_out-4	4	1024	0	4.050506e-02	4.785705e-03	0.3047252,-0.0176364537,-0.0492991209,-0.00596015528	0.306453139,-0.0181037672,-0.0485902205,-0.00513967872
orig	4	80	l_out-4	4	1024	0	2.406658e-02	4.906416e-03	-0.549044251,0.047617659,-0.240960822,0.0116199665	-0.544137836,0.0485049523,-0.244122654,0.0101640541
orig	4	81	attn_norm-5	5	1024	0	2.510903e-02	1.107361e-01	-10.3426886,1.20800114,-5.68529415,0.308530599	-10.2371578,1.22893751,-5.75253057,0.269528538
orig	4	82	conv_output_silu-5	5	6144	0	1.842524e-02	1.839304e-01	-0.0827591196,-0.0196915641,-0.0253059603,0.15845567	-0.0839176327,-0.0175933968,-0.025664635,0.15876016
orig	4	83	q_conv_predelta-5	5	2048	0	1.890745e-02	1.472968e-02	-0.0460894853,-0.0109664537,-0.0140931737,0.0882457495	-0.0465237014,-0.00975373015,-0.0142284026,0.0880161896
orig	4	84	k_conv_predelta-5	5	2048	0	1.892312e-02	2.045739e-02	-0.00660782307,-0.025107896,-0.127598807,-0.0199604854	-0.006435371,-0.0246603433,-0.123194896,-0.0198169742
orig	4	85	v_conv_predelta-5	5	2048	0	9.650742e-03	3.561592e-02	-0.0251435507,0.0147376927,-0.0292862076,0.00115634233	-0.0255445987,0.0158980861,-0.0295819435,-5.76185048e-05
orig	4	86	a_softplus-5	5	16	0	1.416754e-02	2.687931e-02	0.804339647,0.14548704,0.350041896,0.00338493451	0.820002854,0.148988724,0.369465292,0.00331899477
orig	4	87	gate-5	5	16	0	9.952197e-03	1.196718e-02	-0.614304304,-0.0176495798,-0.0891986042,-0.0014165733	-0.626266897,-0.018074384,-0.0941481218,-0.00138897798
orig	4	88	beta_sigmoid-5	5	16	0	2.387129e-03	2.660692e-03	0.700660706,0.752185762,0.713857114,0.477051497	0.698094726,0.753169477,0.712553561,0.4750534
orig	4	89	state_predelta-5	5	262144	1	6.088078e-03	1.167446e-02	-0.000127735228,0.00013516139,0.000480597257,0.000236279331	-0.000124614642,0.000135675451,0.000584322377,0.00022928798
orig	4	90	new_state-5	5	262144	1	6.548467e-03	1.418173e-02	4.21783407e-05,0.000495977874,0.00240895967,0.000463994598	4.22813464e-05,0.000489828235,0.00239705341,0.000457913266
orig	4	91	attn_output-5	5	2048	0	8.366432e-03	6.166771e-04	-3.60109407e-05,1.87835522e-05,-3.28355782e-05,5.73220063e-07	-3.52423194e-05,1.97720055e-05,-3.22473643e-05,-9.50471986e-07
orig	4	92	z-5	5	2048	0	1.599254e-02	1.037052e-01	0.826976299,2.01861644,0.114294291,0.186598167	0.806733429,2.03292298,0.190670222,0.173180789
orig	4	93	final_output-5	5	2048	0	3.474102e-02	1.637600e-02	-0.0197372902,0.0307188518,-0.00192852074,5.62606729e-05	-0.0187298525,0.032624431,-0.00327362586,-8.60670334e-05
orig	4	94	linear_attn_out-5	5	1024	0	4.037688e-02	5.434781e-03	-0.331744403,0.000755710527,0.019219039,0.0126093263	-0.326309621,-5.1850453e-05,0.0199730024,0.0119817918
orig	4	95	attn_residual-5	5	1024	0	2.391357e-02	1.034123e-02	-0.880788684,0.0483733714,-0.221741781,0.0242292918	-0.870447457,0.0484531,-0.224149644,0.022145845
orig	4	96	attn_post_norm-5	5	1024	0	2.726050e-02	1.129065e-01	-10.1316977,0.836420238,-3.6417675,0.440847903	-10.0187912,0.838304937,-3.68353677,0.403183371
orig	4	97	ffn_out-5	5	1024	0	4.956372e-02	4.348760e-03	0.257973552,0.00718222745,-0.0298569333,-0.0111127244	0.258921087,0.00777858775,-0.0301425066,-0.0102236811
orig	4	98	l_out-5	5	1024	0	2.583788e-02	1.128876e-02	-0.622815132,0.0555555969,-0.251598716,0.0131165674	-0.61152637,0.0562316887,-0.25429216,0.0119221639
orig	4	99	attn_norm-6	6	1024	0	2.714766e-02	2.133770e-01	-11.0059214,1.2721343,-5.57049227,0.318162203	-10.7925444,1.28596067,-5.62288952,0.288818419
orig	4	100	conv_output_silu-6	6	6144	0	2.574855e-02	5.408084e-02	0.0243653264,-0.155336857,-0.00751747936,0.0564884767	0.0306467731,-0.157918394,-0.00716795493,0.0548548661
orig	4	101	q_conv_predelta-6	6	2048	0	2.723034e-02	2.955429e-02	0.0138389897,-0.0882280469,-0.00426976942,0.0320842601	0.0171363391,-0.0883010849,-0.00400800817,0.0306724496
orig	4	102	k_conv_predelta-6	6	2048	0	2.686788e-02	1.845596e-02	0.0478875265,-0.0389394872,-0.00917188358,0.01491684	0.0480565354,-0.0386663415,-0.0141902296,0.0144616542
orig	4	103	v_conv_predelta-6	6	2048	0	1.706387e-02	1.788652e-02	-0.0058688703,-0.00042405905,-0.0118916882,0.0120661808	-0.00590112805,-0.000727686507,-0.0125151873,0.0119854128
orig	4	104	a_softplus-6	6	16	0	8.462550e-03	1.966792e-02	0.559966564,0.312118292,0.802556515,0.318915188	0.572939992,0.32079348,0.815220594,0.327630162
orig	4	105	gate-6	6	16	0	1.428491e-02	1.740611e-02	-0.10197749,-0.231946617,-0.244765922,-0.176811025	-0.104340121,-0.238393471,-0.248628244,-0.181642726
orig	4	106	beta_sigmoid-6	6	16	0	3.291204e-03	4.717350e-03	0.763787508,0.421970397,0.664702892,0.617087901	0.762415648,0.419890106,0.662102699,0.614653885
orig	4	107	state_predelta-6	6	262144	1	1.166860e-02	1.051152e-02	-3.68546862e-05,-0.000149208441,0.000444528821,0.000673719391	-4.10994835e-05,-0.00014828764,0.000447826518,0.000688869564
orig	4	108	new_state-6	6	262144	0	1.444610e-02	9.765688e-03	-0.000362753926,0.000133165988,0.000464535435,0.000505772477	-0.000366518594,0.000131513938,0.000500748167,0.000521461712
orig	4	109	attn_output-6	6	2048	0	9.327835e-03	1.751888e-04	2.49079476e-05,2.0271591e-05,-4.03859412e-05,-2.92599707e-05	2.53066864e-05,1.91631862e-05,-4.0514562e-05,-2.97714378e-05
orig	4	110	z-6	6	2048	0	1.472754e-02	1.549773e-01	0.860642195,0.390603006,0.971126556,1.47297132	0.86172694,0.415546536,0.980019808,1.48757291
orig	4	111	final_output-6	6	2048	0	2.921676e-02	2.159026e-02	0.0121170161,0.00436475687,-0.0259898733,-0.0345278233	0.0123903761,0.00445520645,-0.0265036672,-0.0357486084
orig	4	112	linear_attn_out-6	6	1024	0	5.507821e-02	7.024422e-03	-0.0802936256,-0.00194645114,0.00127357943,0.00433299132	-0.0873180479,-0.00262436224,0.00266473461,0.00432821549
orig	4	113	attn_residual-6	6	1024	0	2.727903e-02	6.668469e-03	-0.703108788,0.0536091477,-0.250325143,0.0174495578	-0.698844433,0.053607326,-0.251627415,0.0162503794
orig	4	114	attn_post_norm-6	6	1024	0	2.967145e-02	1.220235e-01	-9.87879276,0.922661483,-4.25299072,0.307264954	-9.80253983,0.921094894,-4.26800203,0.285672724
orig	4	115	ffn_out-6	6	1024	0	4.791432e-02	5.388383e-03	-0.0974444002,-0.0121675376,-0.041842889,0.0642348528	-0.0969809741,-0.01037292,-0.0417138487,0.0668104813
orig	4	116	l_out-6	6	1024	0	2.629779e-02	5.976381e-03	-0.800553203,0.0414416119,-0.292168021,0.0816844106	-0.795825422,0.0432344079,-0.293341279,0.0830608606
orig	4	117	attn_norm-7	7	1024	0	2.607665e-02	1.001140e-01	-11.3875322,0.62642765,-4.56073761,1.4812448	-11.3002434,0.652370572,-4.57094622,1.50353873
orig	4	118	attn_pregate-7	7	2048	0	2.627912e-02	1.974640e-01	0.200198933,0.15833874,-0.492000252,-0.15264754	0.191291526,0.148449928,-0.495654434,-0.142032728
orig	4	119	attn_gated-7	7	2048	0	3.325116e-02	2.060872e-02	0.0538970828,0.0494506918,-0.0353617817,-0.0130293304	0.052288536,0.047147762,-0.0364488214,-0.0122433398
orig	4	120	attn_output-7	7	1024	0	6.038416e-02	4.761366e-03	-0.0252091512,-0.00749003142,0.0473912023,-0.0195435714	-0.0260592103,-0.00858289655,0.046062436,-0.0221252479
orig	4	121	attn_residual-7	7	1024	0	3.166526e-02	7.760670e-03	-0.825762331,0.0339515805,-0.244776815,0.0621408373	-0.821884632,0.0346515104,-0.247278839,0.0609356128
orig	4	122	attn_post_norm-7	7	1024	0	3.629400e-02	1.320414e-01	-9.09312439,0.544433117,-3.78489256,1.03684366	-9.04578304,0.55537194,-3.82161927,1.01621258
orig	4	123	ffn_out-7	7	1024	0	5.971832e-02	5.293958e-03	0.106654994,0.0138699589,0.0155600077,-0.0162146911	0.111893512,0.0142537421,0.0145316292,-0.0156368576
orig	4	124	l_out-7	7	1024	0	2.919781e-02	9.116232e-03	-0.71910733,0.0478215404,-0.229216814,0.0459261462	-0.709991097,0.0489052534,-0.232747212,0.0452987552
orig	4	125	attn_norm-8	8	1024	0	3.212484e-02	1.606503e-01	-12.9361944,1.01770878,-4.42663002,1.05027008	-12.7755442,1.04104412,-4.49598551,1.03619361
orig	4	126	conv_output_silu-8	8	6144	0	2.163401e-02	3.552347e-02	0.0302516893,0.0183127876,-0.239864081,-0.0282045342	0.0311068259,0.0185523331,-0.238985583,-0.0290918201
orig	4	127	q_conv_predelta-8	8	2048	0	2.936923e-02	2.243441e-02	0.0238934662,0.0144638522,-0.189450055,-0.0222765766	0.0246385168,0.0146945883,-0.189291269,-0.0230425093
orig	4	128	k_conv_predelta-8	8	2048	0	2.590114e-02	1.885328e-02	0.0782232061,-0.198079124,0.0752646029,0.013752602	0.0769769028,-0.19799982,0.0754161999,0.014224099
orig	4	129	v_conv_predelta-8	8	2048	0	1.783714e-02	3.552347e-02	-0.16913192,-0.0144332377,-0.0245302152,-0.00103501568	-0.16680862,-0.0144600365,-0.0240605585,-0.000347864319
orig	4	130	a_softplus-8	8	16	0	1.077805e-02	1.895565e-02	0.310172409,0.12658821,0.0840505883,0.0275938269	0.315652847,0.131264344,0.0880783498,0.027781209
orig	4	131	gate-8	8	16	0	9.704917e-03	7.110924e-03	-0.108880751,-0.0359858908,-0.0250401702,-0.00416604476	-0.110804565,-0.0373151973,-0.0262401123,-0.00419433508
orig	4	132	beta_sigmoid-8	8	16	0	4.166311e-03	5.528748e-03	0.858758867,0.347772211,0.654733121,0.387892216	0.858207047,0.349977434,0.659155369,0.388551533
orig	4	133	state_predelta-8	8	262144	0	1.419972e-02	6.295276e-02	-0.00458578998,0.00779674947,-0.0061149383,0.000308795163	-0.00449622748,0.00759562477,-0.0059155887,0.000265175826
orig	4	134	new_state-8	8	262144	0	1.506152e-02	6.379437e-02	-0.0143890921,0.0330145806,-0.0153718106,-0.00152977591	-0.0141187273,0.0327629521,-0.0151845608,-0.00162786432
orig	4	135	attn_output-8	8	2048	0	1.054924e-02	7.678792e-04	-0.000911105366,-6.660894e-05,-9.86733648e-05,-1.51093418e-05	-0.000901118852,-6.73511022e-05,-9.96480958e-05,-1.12831349e-05
orig	4	136	z-8	8	2048	0	1.615221e-02	1.262422e-01	0.203998148,1.87105227,1.02306104,1.02273118	0.204955548,1.88087499,1.02210748,1.01885569
orig	4	137	final_output-8	8	2048	0	7.236345e-02	1.084382e-01	-0.0886382982,-0.0660976395,-0.069938004,-0.00807005074	-0.0881440267,-0.0672940463,-0.0705676377,-0.00599934347
orig	4	138	linear_attn_out-8	8	1024	0	5.624921e-02	3.796322e-03	-0.0745010599,0.00167609099,0.0130285537,-0.0156289078	-0.0768400058,0.00100557227,0.0127638048,-0.0145260151
orig	4	139	attn_residual-8	8	1024	0	2.903487e-02	7.023305e-03	-0.793608367,0.0494976304,-0.216188267,0.0302972384	-0.786831081,0.0499108247,-0.219983414,0.03077274
orig	4	140	attn_post_norm-8	8	1024	0	3.362283e-02	1.130126e-01	-8.57028675,0.775211036,-3.26972818,0.520325482	-8.49834919,0.781797349,-3.32761741,0.52856952
orig	4	141	ffn_out-8	8	1024	0	5.890147e-02	4.779384e-03	0.173887804,0.00365186995,-0.0329642594,0.0265341327	0.172692716,0.0038529709,-0.034110263,0.0269522052
orig	4	142	l_out-8	8	1024	0	3.078354e-02	6.954575e-03	-0.619720578,0.053149499,-0.249152526,0.056831371	-0.614138365,0.0537637956,-0.254093677,0.0577249452
orig	4	143	attn_norm-9	9	1024	0	3.408380e-02	1.608840e-01	-10.1547155,1.05933774,-4.89170074,1.34098065	-10.0372438,1.06881261,-4.97582197,1.35854566
orig	4	144	conv_output_silu-9	9	6144	0	2.999733e-02	4.317635e-02	-0.0704009682,-0.146390632,-0.23212643,-0.0655087084	-0.069121331,-0.144180551,-0.235477939,-0.0618559383
