pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	21626	0.999222	9268	9268	True	0.611163	0.170220	1	0.000000
1	1830	0.998894	271	271	True	0.446211	0.083836	1	0.000000
2	11	0.999522	321	321	True	0.412586	0.312815	1	0.000000
3	1936	0.998779	220	220	True	0.581210	1.603956	1	0.000000
4	220	0.998614	16	16	True	0.436847	0.715017	1	0.000000
5	18	0.999506	11	11	True	0.495238	0.561340	1	0.000000
6	22	0.999386	11	11	True	0.514802	0.499027	1	0.000000
7	25	0.999581	198	198	True	0.552949	1.124000	1	0.000000
8	198	0.998648	12	12	True	0.588677	0.291454	1	0.000000
9	16	0.999415	13	13	True	0.606138	1.909843	1	0.000000
10	13	0.999606	197	197	True	0.493286	0.116533	1	0.000000
11	23291	0.998783	258	258	True	0.672542	0.084108	1	0.000000
12	2491	0.999026	25	25	True	0.602287	0.134953	1	0.000000
13	380	0.999201	16	16	True	0.523167	0.467635	1	0.000000
14	21	0.999531	87	87	True	0.550619	0.251889	1	0.000000
15	87	0.998952	16	16	True	0.751304	1.447792	1	0.000000
16	17	0.999473	15	15	True	0.529423	0.290529	1	0.000000
17	15	0.999618	12	15	False	0.481148	0.113167	2	0.175074
18	25	0.999371	220	220	True	0.577300	0.783861	1	0.000000
19	220	0.998876	16	16	True	0.511233	0.827623	1	0.000000
20	16	0.999634	15	15	True	0.505336	0.598893	1	0.000000
21	11	0.999531	15	15	True	0.509128	0.648764	1	0.000000
22	17	0.999471	15	15	True	0.437288	0.433636	1	0.000000
23	19	0.999626	15	15	True	0.470401	0.463583	1	0.000000
24	15	0.999745	198	198	True	0.532660	0.756103	1	0.000000
25	7896	0.999592	198	198	True	0.555754	1.394966	1	0.000000
26	318	0.999109	16	16	True	0.602092	1.081573	1	0.000000
27	265	0.999088	51587	51587	True	0.535606	0.999224	1	0.000000
28	1310	0.999449	470	470	True	0.574849	0.032345	1	0.000000
29	506	0.999441	220	220	True	0.712281	1.819609	1	0.000000
30	220	0.994753	16	16	True	0.758209	0.716124	1	0.000000
31	20	0.999512	15	15	True	0.558388	1.672125	1	0.000000
32	15	0.999577	15	15	True	0.549338	1.132090	1	0.000000
33	15	0.999479	7896	7896	True	0.604497	0.046938	1	0.000000
34	8	0.999295	198	198	True	0.467571	3.587730	1	0.000000
35	198	0.998939	17	17	True	0.578124	4.863402	1	0.000000
36	17	0.999342	13	13	True	0.632343	7.654631	1	0.000000
37	13	0.999757	23291	23291	True	0.522116	2.594192	1	0.000000
38	5797	0.999319	382	382	True	0.688093	2.105308	1	0.000000
39	382	0.999697	380	380	True	0.564028	0.987608	1	0.000000
40	220	0.998988	16	16	True	0.617730	0.621408	1	0.000000
41	21	0.999458	15	15	True	0.646020	0.423973	1	0.000000
42	13	0.999442	20	20	True	0.472940	0.024481	1	0.000000
43	19	0.999705	3693	87	False	0.642447	0.058773	2	0.021258
44	9186	0.999604	25	25	True	0.633258	2.665213	1	0.000000
45	25	0.999559	220	220	True	0.539078	5.466770	1	0.000000
46	220	0.998352	16	16	True	0.595770	1.113022	1	0.000000
47	18	0.999530	11	11	True	0.495795	1.058367	1	0.000000
48	11	0.999391	15	15	True	0.377603	0.279440	1	0.000000
49	23	0.999360	15	15	True	0.530373	0.722340	1	0.000000
50	22	0.999697	15	15	True	0.419693	0.451910	1	0.000000
51	20	0.999731	7896	7896	True	0.564856	3.860541	1	0.000000
52	7896	0.999366	318	318	True	0.551269	1.478201	1	0.000000
53	198	0.998337	18	18	True	0.529308	5.015799	1	0.000000
54	18	0.999469	13	13	True	0.527851	8.538248	1	0.000000
55	13	0.999828	5797	5797	True	0.463764	2.205626	1	0.000000
56	26350	0.999468	5922	5922	True	0.662672	1.133250	1	0.000000
57	28971	0.999750	25	25	True	0.550178	0.254797	1	0.000000
58	380	0.998998	21	21	True	0.602463	0.146708	1	0.000000
59	23	0.999599	87	87	True	0.541507	0.528826	1	0.000000
60	25	0.999569	220	220	True	0.499616	5.731255	1	0.000000
61	220	0.998501	16	16	True	0.410750	0.807594	1	0.000000
62	24	0.999607	11	11	True	0.473022	0.697475	1	0.000000
63	16	0.999661	15	15	True	0.552337	0.539083	1	0.000000
64	17	0.999781	7896	7896	True	0.519433	4.265515	1	0.000000
65	7896	0.999311	198	198	True	0.536191	1.076805	1	0.000000
66	11	0.999490	220	220	True	0.547277	1.279072	1	0.000000
67	1441	0.999327	220	220	True	0.711246	0.419477	1	0.000000
68	220	0.997475	16	16	True	0.508817	0.581547	1	0.000000
69	16	0.999466	15	15	True	0.602481	0.735235	1	0.000000
70	19	0.999490	4	15	False	0.579155	0.167942	2	0.106241
71	13	0.998898	20	20	True	0.570197	0.369909	1	0.000000
72	20	0.999587	4	4	True	0.597334	2.866682	1	0.000000
73	4	0.999415	198	198	True	0.608069	1.224598	1	0.000000
74	494	0.999540	220	220	True	0.610649	0.057518	1	0.000000
75	1936	0.999394	220	220	True	0.633044	5.736221	1	0.000000
76	220	0.998219	18	18	True	0.512779	3.095287	1	0.000000
77	18	0.999456	21	21	True	0.468001	2.210472	1	0.000000
78	21	0.999494	198	198	True	0.490973	2.490915	1	0.000000
79	198	0.998506	19	19	True	0.588512	5.422153	1	0.000000
80	7354	0.999623	25	25	True	0.557000	1.368185	1	0.000000
81	1500	0.998699	3470	25	False	0.731615	0.006811	2	0.001600
82	3470	0.999423	25	25	True	0.551204	1.791798	1	0.000000
83	25	0.999187	220	220	True	0.675756	3.718861	1	0.000000
84	220	0.996226	16	16	True	0.597291	1.073343	1	0.000000
85	18	0.999082	11	11	True	0.688158	1.971575	1	0.000000
86	26	0.999408	198	198	True	0.645687	0.775055	1	0.000000
87	2702	0.999517	7896	7896	True	0.534345	0.470797	1	0.000000
88	869	0.999329	25	25	True	0.582339	3.200565	1	0.000000
89	25	0.999470	393	393	True	0.676979	0.796907	1	0.000000
