pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	784	0.995683	1407	1407	True	1.757485	2.316332	1	0.000000
1	1407	0.995651	476	476	True	1.747056	4.721315	1	0.000000
2	476	0.997405	12143	12143	True	0.910757	0.493330	1	0.000000
3	49416	0.998668	476	476	True	0.910336	2.178936	1	0.000000
4	476	0.997963	17945	17945	True	0.959077	0.238644	1	0.000000
5	17945	0.999119	26	26	True	0.684327	7.194341	1	0.000000
6	26	0.998213	271	271	True	0.976075	0.701370	1	0.000000
7	271	0.997078	2490	2490	True	0.908483	2.386562	1	0.000000
8	2490	0.999373	4109	57833	False	0.704608	0.031734	3	0.389776
9	4356	0.998803	279	279	True	0.595452	2.600637	1	0.000000
10	1204	0.999123	1599	1599	True	0.610555	5.650665	1	0.000000
11	3428	0.999119	1754	1754	True	0.637526	0.445749	1	0.000000
12	1754	0.999395	3299	3299	True	0.507203	0.198605	1	0.000000
13	3299	0.999192	7701	7701	True	0.764085	2.003746	1	0.000000
14	7701	0.999236	303	303	True	0.589278	3.197811	1	0.000000
15	11	0.999122	321	321	True	0.549581	0.526619	1	0.000000
16	29890	0.999215	1105	1105	True	0.757182	1.538166	1	0.000000
17	1105	0.999145	321	321	True	0.714412	0.273626	1	0.000000
18	13	0.998893	198	198	True	0.888062	6.050371	1	0.000000
19	198	0.997300	2490	2490	True	0.903112	3.666149	1	0.000000
20	9299	0.998862	5003	5003	True	0.806199	3.835024	1	0.000000
21	5003	0.999346	1698	1698	True	0.591437	0.958576	1	0.000000
22	3299	0.998501	3079	3079	True	0.773886	0.902534	1	0.000000
23	25146	0.999370	5216	5216	True	0.612294	0.546169	1	0.000000
24	7008	0.998553	25	25	True	0.657171	7.298128	1	0.000000
25	25	0.998805	594	594	True	0.848067	5.250811	1	0.000000
26	594	0.997942	485	485	True	0.852479	8.333651	1	0.000000
27	485	0.996703	8	8	True	1.066589	3.920710	1	0.000000
28	8	0.998211	1411	1411	True	0.852513	5.882761	1	0.000000
29	1411	0.998795	10215	10215	True	1.017695	4.869530	1	0.000000
30	10215	0.997023	3353	3353	True	1.240234	3.435493	1	0.000000
31	3353	0.998176	11	11	True	0.834521	5.471354	1	0.000000
32	11	0.998973	21609	21609	True	0.804443	0.989014	1	0.000000
33	21609	0.998764	29	29	True	0.838050	8.446550	1	0.000000
34	29	0.998883	313	313	True	0.865459	9.911774	1	0.000000
35	313	0.998479	198	198	True	0.962672	10.546272	1	0.000000
36	198	0.998430	262	262	True	1.000027	9.164951	1	0.000000
37	262	0.998989	1042	1042	True	0.750172	0.844357	1	0.000000
38	1042	0.999007	5041	5041	True	0.854256	2.246031	1	0.000000
39	5041	0.999260	3299	3299	True	0.811838	0.207853	1	0.000000
40	14159	0.998802	25	25	True	0.717197	0.364384	1	0.000000
41	283	0.999209	10215	10215	True	0.780749	6.081541	1	0.000000
42	10215	0.998115	476	476	True	0.830676	4.459497	1	0.000000
43	476	0.997699	902	902	True	0.828579	7.119526	1	0.000000
44	902	0.996630	2061	2061	True	1.132467	8.367970	1	0.000000
45	2061	0.997875	198	198	True	0.875200	1.539364	1	0.000000
46	198	0.998199	262	262	True	0.639301	1.525597	1	0.000000
47	262	0.998855	1042	1042	True	0.846343	0.891102	1	0.000000
48	364	0.999313	3299	3299	True	0.781590	0.875675	1	0.000000
49	3299	0.998972	303	303	True	0.753041	6.450935	1	0.000000
50	303	0.999165	1414	1414	True	0.751693	5.337259	1	0.000000
51	1414	0.998714	5121	5121	True	0.815220	2.121819	1	0.000000
52	5121	0.997893	83201	83201	True	1.162096	3.414024	1	0.000000
53	83201	0.997514	363	363	True	1.111871	4.738201	1	0.000000
54	363	0.998708	313	313	True	0.822266	8.833122	1	0.000000
55	313	0.998321	198	198	True	0.882622	9.445539	1	0.000000
56	198	0.998382	285	285	True	0.772342	9.036573	1	0.000000
57	285	0.998528	1042	413	False	0.893057	0.058376	2	0.036299
58	1042	0.998949	3299	3299	True	0.936468	0.923754	1	0.000000
59	1328	0.998288	283	283	True	0.931686	2.760986	1	0.000000
60	283	0.999274	3299	3299	True	0.779824	3.013084	1	0.000000
61	3299	0.998873	2312	2312	True	0.840940	2.308935	1	0.000000
62	15937	0.997551	973	973	True	0.982677	0.739931	1	0.000000
63	37072	0.996913	482	482	True	1.167439	0.669659	1	0.000000
64	21729	0.998152	66	66	True	1.001817	2.452686	1	0.000000
65	66	0.998491	91	91	True	1.203963	1.807247	1	0.000000
66	25	0.998942	1122	1122	True	1.045960	2.911877	1	0.000000
67	1122	0.998428	91	91	True	0.979872	3.888290	1	0.000000
68	91	0.998889	272	272	True	0.888184	2.117487	1	0.000000
69	729	0.997880	66	66	True	1.060358	3.051636	1	0.000000
70	66	0.999076	2011	2011	True	0.928096	6.906322	1	0.000000
71	2011	0.998471	48551	48551	True	0.846055	0.021311	1	0.000000
72	8158	0.998295	63569	63569	True	1.310746	0.647526	1	0.000000
73	63569	0.997387	13039	13039	True	0.932220	1.386124	1	0.000000
74	5822	0.998295	951	951	True	0.816651	4.049896	1	0.000000
75	951	0.997745	3773	89923	False	0.827401	0.073910	2	0.302509
76	89923	0.998153	2061	2061	True	0.802299	3.560711	1	0.000000
77	2061	0.998410	198	198	True	0.790543	6.033527	1	0.000000
78	198	0.998037	285	285	True	0.712607	8.328966	1	0.000000
79	285	0.998922	14159	14159	True	0.686789	0.277740	1	0.000000
80	413	0.998989	1042	1042	True	0.674229	0.885271	1	0.000000
81	1328	0.998720	2011	2011	True	0.817485	0.820820	1	0.000000
82	2011	0.998435	14683	14683	True	1.016834	5.327450	1	0.000000
83	14683	0.998334	363	363	True	0.762960	6.652405	1	0.000000
84	363	0.998334	313	313	True	0.797500	3.729475	1	0.000000
85	313	0.998131	198	198	True	0.881247	3.755123	1	0.000000
86	198	0.997601	309	309	True	0.985107	7.303959	1	0.000000
87	309	0.999050	2962	2962	True	0.614804	4.177427	1	0.000000
88	2962	0.997789	26	26	True	1.162257	3.977293	1	0.000000
89	26	0.998444	198	198	True	0.931013	3.622787	1	0.000000
90	198	0.998444	285	285	True	0.831211	11.000984	1	0.000000
91	285	0.997283	333	333	True	1.089312	7.766907	1	0.000000
92	333	0.998662	198	198	True	0.679585	4.352627	1	0.000000
93	198	0.997936	285	285	True	0.938375	5.719929	1	0.000000
94	285	0.998951	14159	14159	True	0.782855	1.904949	1	0.000000
95	348	0.998187	43365	43365	True	1.074542	5.497349	1	0.000000
96	43365	0.998947	23361	23361	True	0.827160	2.344477	1	0.000000
97	23361	0.997217	4702	4702	True	0.934155	4.378117	1	0.000000
98	4702	0.998323	553	553	True	0.886217	5.528519	1	0.000000
99	553	0.997881	269	269	True	1.065538	4.532701	1	0.000000
100	269	0.997157	17152	17152	True	0.962833	2.402039	1	0.000000
101	17152	0.997163	7	7	True	1.274216	2.283770	1	0.000000
102	7	0.997852	15	15	True	1.027644	4.157564	1	0.000000
103	15	0.997750	8	8	True	1.124104	6.332626	1	0.000000
104	8	0.998122	1373	1373	True	0.964934	3.451521	1	0.000000
105	1373	0.999112	220	220	True	0.823894	6.316499	1	0.000000
106	220	0.998009	16	16	True	0.822584	9.370735	1	0.000000
107	16	0.998079	26	26	True	1.446325	5.113386	1	0.000000
108	26	0.999026	198	198	True	0.651149	8.239105	1	0.000000
109	198	0.998659	262	262	True	0.641878	5.563032	1	0.000000
110	262	0.997249	333	333	True	1.042991	9.764233	1	0.000000
111	333	0.998044	198	198	True	0.864051	3.617619	1	0.000000
112	198	0.997785	262	262	True	0.723731	3.609587	1	0.000000
113	262	0.998665	14159	14159	True	0.864302	0.701111	1	0.000000
114	14159	0.998501	198	198	True	0.999178	3.775967	1	0.000000
115	198	0.998604	92	92	True	0.885641	8.260965	1	0.000000
116	92	0.998705	271	271	True	1.164139	5.778336	1	0.000000
summary	n_positions	117
summary	n_vocab	248320
summary	min_cosine	0.995651
summary	min_cosine_pos	1
summary	mean_cosine	0.998352
summary	median_cosine	0.998444
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[8, 57, 75]
summary	n_argmax_mismatches	3
summary	max_abs_diff	1.757485
summary	max_abs_diff_pos	0
