pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.997383	264	264	True	1.253801	0.502073	1	0.000000
1	279	0.998760	1156	1510	False	0.650450	0.292673	2	0.017526
2	2235	0.999350	2812	2812	True	0.695991	0.226647	1	0.000000
3	324	0.997876	55965	55965	True	0.750232	1.784248	1	0.000000
4	55965	0.999418	557	557	True	0.700344	0.895484	1	0.000000
5	51624	0.999689	557	557	True	0.552841	0.266628	1	0.000000
6	20922	0.999398	11	11	True	0.610701	1.074821	1	0.000000
7	11	0.999715	279	279	True	0.461130	0.963050	1	0.000000
8	279	0.999638	491	491	True	0.522391	0.110650	1	0.000000
9	13721	0.999653	314	314	True	0.622796	0.543255	1	0.000000
10	5467	0.999259	264	264	True	0.749788	2.201744	1	0.000000
11	264	0.999742	24126	20876	False	0.480424	0.066437	2	0.032449
12	2526	0.999735	22175	22175	True	0.473671	0.112972	1	0.000000
13	20876	0.999596	310	310	True	0.641693	0.398737	1	0.000000
14	383	0.999772	279	279	True	0.521735	0.324626	1	0.000000
15	279	0.999661	2235	13721	False	0.660035	0.210495	2	0.032610
16	72103	0.999661	13	13	True	0.605440	0.428618	1	0.000000
17	6784	0.999569	13	13	True	0.519351	0.648594	1	0.000000
18	13	0.999669	561	561	True	0.561867	0.275038	1	0.000000
19	14608	0.999761	998	998	True	0.499947	0.696850	1	0.000000
20	11354	0.999797	264	264	True	0.484294	0.333805	1	0.000000
21	5392	0.999702	70676	70676	True	0.585668	1.203724	1	0.000000
22	70676	0.999479	82	82	True	0.691106	8.427060	1	0.000000
23	82	0.999659	321	321	True	0.514320	0.084122	1	0.000000
24	11	0.999762	321	321	True	0.480412	1.749709	1	0.000000
25	70704	0.999761	725	998	False	0.465604	0.029204	3	0.221789
26	3125	0.999679	7112	7112	True	0.615743	2.032196	1	0.000000
27	7112	0.999526	11	11	True	0.587842	0.576788	1	0.000000
28	883	0.999763	279	279	True	0.482037	1.326984	1	0.000000
29	42046	0.999513	11	11	True	0.562723	0.576797	1	0.000000
30	421	0.999467	995	995	True	0.723273	1.920069	1	0.000000
31	995	0.999715	5642	5642	True	0.468832	0.508051	1	0.000000
32	6791	0.999760	14012	14012	True	0.499363	0.231330	1	0.000000
33	4284	0.999624	279	279	True	0.675687	1.066467	1	0.000000
34	836	0.999658	6107	6107	True	0.577076	0.346872	1	0.000000
35	30592	0.999414	11	11	True	0.678545	2.400122	1	0.000000
36	11	0.999634	321	321	True	0.604338	3.695631	1	0.000000
37	321	0.999778	279	279	True	0.510249	1.711648	1	0.000000
38	279	0.999685	13721	13721	True	0.543838	0.802697	1	0.000000
39	16427	0.999494	7002	7002	True	0.614416	0.405375	1	0.000000
40	1301	0.999545	264	264	True	0.687358	0.851423	1	0.000000
41	264	0.999734	31708	31708	True	0.488534	1.646069	1	0.000000
42	6321	0.999682	494	494	True	0.490248	0.963894	1	0.000000
43	494	0.999738	264	264	True	0.556916	0.142394	1	0.000000
44	264	0.999702	4099	4099	True	0.580087	0.426622	1	0.000000
45	89343	0.999607	852	852	True	0.608431	1.779114	1	0.000000
