pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.998954	264	264	True	0.798578	0.502073	1	0.000000
1	279	0.999483	1156	1156	True	0.456511	0.292673	1	0.000000
2	2235	0.999532	2812	2812	True	0.480060	0.226647	1	0.000000
3	324	0.998796	55965	55965	True	0.689070	1.784248	1	0.000000
4	55965	0.999509	557	557	True	0.647216	0.895484	1	0.000000
5	51624	0.999647	557	557	True	0.530768	0.266628	1	0.000000
6	20922	0.999379	11	11	True	0.531702	1.074821	1	0.000000
7	11	0.999687	279	279	True	0.596921	0.963050	1	0.000000
8	279	0.999618	491	324	False	0.537966	0.110650	2	0.019423
9	13721	0.999697	314	314	True	0.530567	0.543255	1	0.000000
10	5467	0.999432	264	264	True	0.760675	2.201744	1	0.000000
11	264	0.999731	24126	24126	True	0.433290	0.066437	1	0.000000
12	2526	0.999680	22175	22175	True	0.642357	0.112972	1	0.000000
13	20876	0.999668	310	310	True	0.493240	0.398737	1	0.000000
14	383	0.999773	279	279	True	0.576217	0.324626	1	0.000000
15	279	0.999767	2235	2235	True	0.522537	0.210495	1	0.000000
16	72103	0.999515	13	13	True	0.752541	0.428618	1	0.000000
17	6784	0.999277	13	13	True	0.646192	0.648594	1	0.000000
18	13	0.999708	561	561	True	0.541505	0.275038	1	0.000000
19	14608	0.999769	998	998	True	0.436023	0.696850	1	0.000000
20	11354	0.999758	264	264	True	0.512277	0.333805	1	0.000000
21	5392	0.999657	70676	70676	True	0.645923	1.203724	1	0.000000
22	70676	0.999473	82	82	True	0.675256	8.427060	1	0.000000
23	82	0.999662	321	11	False	0.488297	0.084122	2	0.019121
24	11	0.999709	321	321	True	0.534151	1.749709	1	0.000000
25	70704	0.999741	725	998	False	0.486705	0.029204	2	0.084379
26	3125	0.999682	7112	7112	True	0.633049	2.032196	1	0.000000
27	7112	0.999549	11	11	True	0.552519	0.576788	1	0.000000
28	883	0.999764	279	279	True	0.480000	1.326984	1	0.000000
29	42046	0.999591	11	11	True	0.519827	0.576797	1	0.000000
30	421	0.999542	995	995	True	0.671640	1.920069	1	0.000000
31	995	0.999669	5642	5642	True	0.504325	0.508051	1	0.000000
32	6791	0.999771	14012	14012	True	0.516428	0.231330	1	0.000000
33	4284	0.999630	279	279	True	0.678263	1.066467	1	0.000000
34	836	0.999567	6107	6107	True	0.624549	0.346872	1	0.000000
35	30592	0.999612	11	11	True	0.530370	2.400122	1	0.000000
36	11	0.999672	321	321	True	0.469437	3.695631	1	0.000000
37	321	0.999706	279	279	True	0.565564	1.711648	1	0.000000
38	279	0.999637	13721	13721	True	0.719955	0.802697	1	0.000000
39	16427	0.999589	7002	7002	True	0.603621	0.405375	1	0.000000
40	1301	0.999681	264	264	True	0.465094	0.851423	1	0.000000
41	264	0.999705	31708	31708	True	0.521669	1.646069	1	0.000000
42	6321	0.999661	494	494	True	0.579235	0.963894	1	0.000000
43	494	0.999666	264	264	True	0.680087	0.142394	1	0.000000
44	264	0.999765	4099	4099	True	0.517509	0.426622	1	0.000000
45	89343	0.999586	852	852	True	0.622868	1.779114	1	0.000000
46	852	0.999575	995	995	True	0.551396	2.059284	1	0.000000
47	995	0.999695	5384	5384	True	0.520523	0.148821	1	0.000000
48	978	0.999674	5384	5384	True	0.531089	0.240721	1	0.000000
49	31511	0.999320	539	539	True	0.602974	1.448961	1	0.000000
50	2046	0.999504	539	539	True	0.491452	2.041870	1	0.000000
51	25292	0.999647	1578	1578	True	0.595785	0.486963	1	0.000000
52	1578	0.999479	3998	3998	True	0.685885	2.736237	1	0.000000
53	6575	0.999362	13	13	True	0.486726	1.172691	1	0.000000
54	13	0.999596	198	561	False	0.620178	0.024063	2	0.023878
55	35254	0.999499	6661	6661	True	0.616377	1.250786	1	0.000000
56	9444	0.999653	279	279	True	0.494668	1.626366	1	0.000000
57	421	0.999554	279	279	True	0.595025	2.036690	1	0.000000
58	279	0.999588	324	324	True	0.567350	0.231418	1	0.000000
59	3000	0.999232	995	995	True	0.707733	0.366562	1	0.000000
60	995	0.999510	978	978	True	0.633470	2.397827	1	0.000000
61	978	0.999663	53838	53838	True	0.526468	0.610033	1	0.000000
62	26606	0.999412	13	11	False	0.498350	0.076313	2	0.023951
63	364	0.999529	264	264	True	0.550436	0.164814	1	0.000000
64	264	0.999500	1248	1248	True	0.576622	1.283562	1	0.000000
65	12828	0.999169	13	13	True	0.570898	0.212114	1	0.000000
66	26	0.999306	279	279	True	0.653543	0.204979	1	0.000000
67	279	0.999431	20876	20876	True	0.639944	0.813494	1	0.000000
68	51624	0.999403	995	995	True	0.584160	0.235233	1	0.000000
69	995	0.999493	978	978	True	0.578063	0.105278	1	0.000000
70	4777	0.999520	20922	20922	True	0.575719	0.001320	1	0.000000
71	8341	0.999546	279	279	True	0.530615	0.516361	1	0.000000
72	28546	0.999548	279	279	True	0.561912	1.510847	1	0.000000
73	279	0.999545	20618	20618	True	0.546155	1.725771	1	0.000000
74	30129	0.999337	310	310	True	0.594255	0.116425	1	0.000000
75	1396	0.999694	1834	1834	True	0.594841	0.405107	1	0.000000
76	11129	0.999339	13	13	True	0.544345	0.337208	1	0.000000
77	11	0.999033	321	321	True	0.739258	0.916193	1	0.000000
78	1521	0.999512	551	551	True	0.517276	0.044262	1	0.000000
79	4184	0.999367	995	995	True	0.586270	0.722183	1	0.000000
80	21105	0.999289	310	310	True	0.524966	4.395458	1	0.000000
81	310	0.999563	599	1366	False	0.581040	0.058146	2	0.007435
82	13	0.999436	198	198	True	0.574171	0.809130	1	0.000000
summary	n_positions	83
summary	n_vocab	248320
summary	min_cosine	0.998796
summary	min_cosine_pos	3
summary	mean_cosine	0.999544
summary	median_cosine	0.999575
summary	positions_below_0_98	[]
summary	n_below_0_98	0
summary	argmax_mismatches	[8, 23, 25, 54, 62, 81]
summary	n_argmax_mismatches	6
summary	max_abs_diff	0.798578
summary	max_abs_diff_pos	0
