pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.997966	6972	6972	True	0.950358	0.651244	1	0.000000
1	91	0.995668	3112	16	False	1.297867	0.316187	2	0.061926
2	316	0.997017	33319	91	False	1.331188	0.192521	2	0.212996
3	4747	0.995080	91	91	True	1.127409	0.340702	1	0.000000
4	91	0.996361	16	16	True	0.858684	0.026239	1	0.000000
5	29	0.997131	198	198	True	0.808603	0.116236	1	0.000000
6	8678	0.997554	91	91	True	0.882463	1.102326	1	0.000000
7	198	0.995696	27	27	True	0.874589	0.712032	1	0.000000
8	2523	0.999158	513	513	True	0.807098	3.180670	1	0.000000
9	513	0.999550	264	449	False	0.587369	0.149019	2	0.032196
10	264	0.999559	10631	10631	True	0.540290	1.555146	1	0.000000
11	61446	0.999457	11	11	True	0.566590	0.461496	1	0.000000
12	17313	0.999373	13	13	True	0.537523	0.115593	1	0.000000
13	852	0.999264	628	628	True	0.684297	0.078335	1	0.000000
14	10926	0.999030	279	279	True	0.554730	0.452570	1	0.000000
15	303	0.999287	264	264	True	0.668972	0.565693	1	0.000000
16	13983	0.999372	1414	1414	True	0.651081	2.284168	1	0.000000
17	6163	0.999006	13	13	True	0.564791	0.698051	1	0.000000
18	15294	0.997574	316	316	True	0.825074	3.142385	1	0.000000
19	91	0.997309	316	316	True	0.867615	4.337284	1	0.000000
20	316	0.997704	4747	4747	True	1.076599	1.033512	1	0.000000
21	6018	0.995381	91	91	True	1.064218	5.892685	1	0.000000
22	91	0.997674	29	29	True	0.907039	3.090239	1	0.000000
23	29	0.996278	198	198	True	0.899776	1.105156	1	0.000000
24	198	0.992157	27	27	True	1.621106	0.102345	1	0.000000
25	27	0.997552	316	316	True	0.879643	1.046146	1	0.000000
26	91	0.995741	316	316	True	1.055109	0.981371	1	0.000000
27	316	0.997262	4747	4747	True	0.859598	6.590340	1	0.000000
