label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	4	331	q_conv_predelta-21	21	2048	0	1.618935e-02	1.339117e-02	-0.0173962172,-0.00683765812,-0.0496250801,-0.0176128298	-0.0189792458,-0.00683081383,-0.0501461439,-0.017994212
orig	4	332	k_conv_predelta-21	21	2048	0	2.701185e-02	2.930937e-02	-0.0103376657,-0.0197884161,-0.0235132948,-0.044431407	-0.00993679464,-0.0211371295,-0.0237726998,-0.043629583
orig	4	333	v_conv_predelta-21	21	2048	0	1.573400e-02	3.874087e-02	-0.0055007115,-0.0150050512,-0.116569683,0.00364996889	-0.0052009318,-0.0125979083,-0.113139249,0.000538485125
orig	4	334	a_softplus-21	21	16	0	1.362740e-02	6.017113e-02	0.457394928,3.0025301,0.0455790348,1.45600903	0.457340151,2.96726418,0.0435219742,1.46668243
orig	4	335	gate-21	21	16	0	1.343402e-02	1.148391e-02	-0.135205686,-0.777161479,-0.0170316398,-0.690461874	-0.135189489,-0.768033385,-0.0162629727,-0.695523322
orig	4	336	beta_sigmoid-21	21	16	0	6.052866e-03	1.218778e-02	0.705976605,0.955593288,0.516176283,0.911329865	0.701726377,0.954690754,0.516660094,0.910590172
orig	4	337	state_predelta-21	21	262144	1	3.450693e-02	7.784021e-02	-0.0006177795,-0.00226448057,0.00375266117,-0.0035452717	-0.000927198096,-0.00191428128,0.0033738222,-0.00332888449
orig	4	338	new_state-21	21	262144	0	3.114656e-02	7.772201e-02	-0.000268557167,-0.00145917316,0.00389469974,-0.00193175115	-0.000563425245,-0.00114781503,0.00353699736,-0.00182551099
orig	4	339	attn_output-21	21	2048	0	1.044632e-02	1.079671e-03	-1.14202712e-05,3.54086137e-06,-8.55124817e-05,-8.27264466e-06	-6.08975461e-06,3.44416605e-07,-8.14683153e-05,-1.83300308e-05
orig	4	340	z-21	21	2048	0	2.367122e-02	1.911451e-01	-2.0583117,-1.85421371,-0.554563522,-2.59414148	-2.17753911,-1.93659282,-0.505496681,-2.63422775
orig	4	341	final_output-21	21	2048	0	5.024843e-02	7.254706e-02	0.00222396594,-0.000613218814,0.0130449412,0.00139782368	0.00112798531,-5.79938351e-05,0.0116841616,0.00302987476
orig	4	342	linear_attn_out-21	21	1024	0	5.220101e-02	7.158697e-03	-0.834378123,-0.0122459158,0.0794630945,0.195012838	-0.834673166,-0.00993363559,0.0817325413,0.193453133
orig	4	343	attn_residual-21	21	1024	0	3.422779e-02	2.785603e-02	-3.99435663,-0.36079073,-0.35790506,1.22264218	-3.99067068,-0.355641127,-0.374558598,1.23574567
orig	4	344	attn_post_norm-21	21	1024	0	3.760643e-02	1.548015e-01	-13.5781784,-2.12006736,-2.07536507,5.66794538	-13.5298929,-2.08429909,-2.16620851,5.71359158
orig	4	345	ffn_out-21	21	1024	0	5.400867e-02	1.158475e-02	0.268877029,-0.012216771,-0.0783274472,0.021952007	0.269497901,-0.0128816459,-0.0798463374,0.0170267448
orig	4	346	l_out-21	21	1024	0	3.606253e-02	2.826947e-02	-3.7254796,-0.373007506,-0.436232507,1.24459422	-3.72117281,-0.368522763,-0.45440495,1.25277245
orig	4	347	attn_norm-22	22	1024	0	3.703459e-02	1.853754e-01	-15.9024,-2.28425288,-2.45797896,7.00351524	-15.8396111,-2.2504797,-2.55321503,7.02982759
orig	4	348	conv_output_silu-22	22	6144	0	1.546810e-02	7.027483e-02	0.0511710048,-0.0129358871,0.0452132486,-0.0393068604	0.0407308899,-0.0125674484,0.0448793471,-0.0437539034
orig	4	349	q_conv_predelta-22	22	2048	0	1.602690e-02	1.264104e-02	0.0116074272,-0.00293432549,0.0102559943,-0.00891621225	0.00922844186,-0.00284742028,0.0101683624,-0.00991336908
orig	4	350	k_conv_predelta-22	22	2048	0	2.951610e-02	2.318243e-02	0.021461945,-0.128192082,-0.109970398,-0.0996854082	0.0220600348,-0.121261045,-0.10548193,-0.102831215
orig	4	351	v_conv_predelta-22	22	2048	0	2.268350e-02	5.344105e-02	0.00441153906,-0.0181777086,0.0110670365,-0.0219279751	0.00407279003,-0.018472014,0.00928580854,-0.0208010972
orig	4	352	a_softplus-22	22	16	0	9.159538e-03	8.170080e-02	2.49551082,4.72951174,4.31037569,0.218319222	2.50303459,4.73989296,4.3248148,0.219017461
orig	4	353	gate-22	22	16	0	7.489196e-03	2.779746e-02	-0.461623102,-1.07191527,-2.82681346,-0.0410209671	-0.463014871,-1.0742681,-2.83628273,-0.0411521606
orig	4	354	beta_sigmoid-22	22	16	0	5.076757e-03	1.228386e-02	0.603150606,0.884743035,0.952572525,0.578673005	0.604963064,0.884493947,0.952690959,0.590956867
orig	4	355	state_predelta-22	22	262144	0	3.358760e-02	4.050684e-02	0.000208134603,4.3005879e-05,0.000201893912,-3.98758566e-05	0.00019376562,2.64102564e-05,0.000159824995,-4.03430022e-05
orig	4	356	new_state-22	22	262144	0	2.949219e-02	4.039156e-02	0.0001885565,-0.000315611309,-0.000166755664,-0.000291636941	0.00017522597,-0.000276213046,-0.000154138819,-0.000273719954
orig	4	357	attn_output-22	22	2048	0	1.897954e-02	7.339679e-04	4.54151041e-06,-8.9648318e-05,0.00014627786,-0.000156325637	4.22249877e-06,-9.12062242e-05,0.000139060634,-0.000151218293
orig	4	358	z-22	22	2048	0	1.862752e-02	1.698952e-01	1.71651924,-0.787588954,-1.7377255,-0.303674877	1.71118867,-0.789071679,-1.75442576,-0.284274012
orig	4	359	final_output-22	22	2048	0	3.693808e-02	9.937263e-02	0.00750495447,0.0226619486,-0.0406540595,0.019416891	0.00694829645,0.0230684802,-0.0384567901,0.0177735854
orig	4	360	linear_attn_out-22	22	1024	0	5.154321e-02	8.313168e-03	-0.795028448,-0.0205417536,-0.0347787477,0.0528181344	-0.791946054,-0.0235779509,-0.0385663435,0.0460374802
orig	4	361	attn_residual-22	22	1024	0	3.475523e-02	3.190379e-02	-4.52050781,-0.393549263,-0.471011251,1.2974124	-4.51311874,-0.392100722,-0.492971301,1.29880989
orig	4	362	attn_post_norm-22	22	1024	0	3.759938e-02	1.536562e-01	-16.0110817,-2.01109099,-2.36406922,5.35391665	-15.9572172,-2.00021744,-2.47000313,5.35039806
orig	4	363	ffn_out-22	22	1024	0	4.970771e-02	1.363391e-02	-0.145454466,-0.0112539679,0.082274802,-0.0675094351	-0.134855628,-0.00721532851,0.0822837949,-0.0637304485
orig	4	364	l_out-22	22	1024	0	3.649657e-02	3.493156e-02	-4.66596222,-0.404803216,-0.388736457,1.22990298	-4.64797449,-0.399316043,-0.410687506,1.23507941
orig	4	365	attn_norm-23	23	1024	0	3.662166e-02	1.600556e-01	-16.2453289,-1.80464733,-1.79078758,4.62480164	-16.1606045,-1.77775407,-1.88932574,4.63792515
orig	4	366	attn_pregate-23	23	2048	0	1.039243e-02	1.726437e-01	-7.22501183,0.167170435,-0.484225214,0.117631659	-7.21022797,0.17923224,-0.478879094,0.0744639486
orig	4	367	attn_gated-23	23	2048	0	2.697586e-02	7.605386e-02	-1.35562956,0.0151921641,-0.05001387,0.0100568179	-1.3163389,0.0157922041,-0.0478663296,0.00642175972
orig	4	368	attn_output-23	23	1024	0	4.431234e-02	2.029532e-02	-0.30271703,-0.00186799094,-0.0164715908,0.164626896	-0.311138213,-0.00204145908,-0.0104110166,0.152620569
orig	4	369	attn_residual-23	23	1024	0	3.996142e-02	4.111061e-02	-4.96867943,-0.406671196,-0.405208051,1.39452982	-4.95911264,-0.401357502,-0.42109853,1.38769996
orig	4	370	attn_post_norm-23	23	1024	0	4.191724e-02	1.684582e-01	-17.7513161,-1.75628674,-1.61002469,5.18321991	-17.6692867,-1.72865713,-1.66864407,5.14390469
orig	4	371	ffn_out-23	23	1024	0	2.572638e-02	5.632043e-02	2.71523881,0.698509872,0.9516958,0.129282594	2.74381137,0.706013262,0.967958748,0.163436487
orig	4	372	l_out-23	23	1024	0	3.801988e-02	6.829238e-02	-2.25344062,0.291838676,0.546487749,1.52381241	-2.21530128,0.304655761,0.546860218,1.55113649
orig	4	373	result_norm	-1	1024	0	4.018837e-02	6.379957e-01	-1.35778403,2.96158242,5.3840127,16.752306	-1.32342041,3.06528449,5.34173584,16.9072723
orig	4	374	result_output	-1	248320	0	3.731365e-02	5.802412e-01	12.9184694,10.3695164,4.48706627,9.8991127	12.9439545,10.5589647,4.83277655,10.1038761
orig	28	375	model.input_embed	-1	1024	1024	0.000000e+00	0.000000e+00	-0.00443530083,-0.0236549377,0.0192196369,0.0280902386	-0.00443530083,-0.0236549377,0.0192196369,0.0280902386
orig	28	376	attn_norm-0	0	1024	1024	0.000000e+00	0.000000e+00	-0.355813235,-1.22866762,1.183496,1.96739697	-0.355813235,-1.22866762,1.183496,1.96739697
orig	28	377	conv_output_silu-0	0	6144	6144	0.000000e+00	0.000000e+00	-0.0379437357,-0.0100741265,-0.00457119057,-0.0573598966	-0.0379437357,-0.0100741265,-0.00457119057,-0.0573598966
orig	28	378	q_conv_predelta-0	0	2048	2048	0.000000e+00	0.000000e+00	-0.0646868423,-0.0171744656,-0.00779300882,-0.0977876931	-0.0646868423,-0.0171744656,-0.00779300882,-0.0977876931
orig	28	379	k_conv_predelta-0	0	2048	2048	0.000000e+00	0.000000e+00	0.0591997094,-0.127992496,-0.0746471658,0.00174158427	0.0591997094,-0.127992496,-0.0746471658,0.00174158427
orig	28	380	v_conv_predelta-0	0	2048	2048	0.000000e+00	0.000000e+00	0.0766799599,-0.0106751742,-0.00472295424,-0.036742989	0.0766799599,-0.0106751742,-0.00472295424,-0.036742989
orig	28	381	a_softplus-0	0	16	16	0.000000e+00	0.000000e+00	3.9730978,0.000217890847,0.00040475282,3.75231338	3.9730978,0.000217890847,0.00040475282,3.75231338
