label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	4	347	attn_norm-22	22	1024	0	3.758478e-02	1.825788e-01	-15.9024,-2.28425288,-2.45797896,7.00351524	-15.763031,-2.26739359,-2.53575397,7.12597227
orig	4	348	conv_output_silu-22	22	6144	0	1.945815e-02	1.517630e-01	0.0511710048,-0.0129358871,0.0452132486,-0.0393068604	0.0376557447,-0.0125450408,0.0477141924,-0.0414183363
orig	4	349	q_conv_predelta-22	22	2048	0	1.866812e-02	1.661275e-02	0.0116074272,-0.00293432549,0.0102559943,-0.00891621225	0.00852636527,-0.00284056505,0.0108038923,-0.00937832613
orig	4	350	k_conv_predelta-22	22	2048	0	3.172472e-02	2.188557e-02	0.021461945,-0.128192082,-0.109970398,-0.0996854082	0.019856371,-0.126921862,-0.105060421,-0.097666651
orig	4	351	v_conv_predelta-22	22	2048	0	2.286387e-02	3.736073e-02	0.00441153906,-0.0181777086,0.0110670365,-0.0219279751	0.00361434114,-0.0188524108,0.00984657463,-0.0221503098
orig	4	352	a_softplus-22	22	16	0	1.928992e-02	1.802855e-01	2.49551082,4.72951174,4.31037569,0.218319222	2.50988245,4.8980875,4.36577272,0.220031932
orig	4	353	gate-22	22	16	0	1.668995e-02	6.133914e-02	-0.461623102,-1.07191527,-2.82681346,-0.0410209671	-0.464281589,-1.11012185,-2.86314368,-0.0413427763
orig	4	354	beta_sigmoid-22	22	16	0	7.237207e-03	1.219621e-02	0.603150606,0.884743035,0.952572525,0.578673005	0.600748301,0.890256584,0.950337708,0.580949664
orig	4	355	state_predelta-22	22	262144	0	3.464173e-02	3.038287e-02	0.000208134603,4.3005879e-05,0.000201893912,-3.98758566e-05	0.000198336056,-2.3054803e-05,0.000179206123,-6.1666462e-05
orig	4	356	new_state-22	22	262144	1	2.957723e-02	3.017148e-02	0.0001885565,-0.000315611309,-0.000166755664,-0.000291636941	0.000165928926,-0.000278210035,-0.000105647858,-0.000241694361
orig	4	357	attn_output-22	22	2048	0	2.946113e-02	1.347400e-03	4.54151041e-06,-8.9648318e-05,0.00014627786,-0.000156325637	3.06515676e-06,-9.00763334e-05,0.000135292576,-0.000151173081
orig	4	358	z-22	22	2048	0	2.380143e-02	1.967712e-01	1.71651924,-0.787588954,-1.7377255,-0.303674877	1.69670725,-0.81530571,-1.76679373,-0.299786538
orig	4	359	final_output-22	22	2048	0	3.932281e-02	6.991666e-02	0.00750495447,0.0226619486,-0.0406540595,0.019416891	0.00499546528,0.0231428314,-0.0373236462,0.0185924638
orig	4	360	linear_attn_out-22	22	1024	0	5.703215e-02	9.743989e-03	-0.795028448,-0.0205417536,-0.0347787477,0.0528181344	-0.80062741,-0.0203790162,-0.0329996273,0.043806389
orig	4	361	attn_residual-22	22	1024	0	3.497885e-02	3.212517e-02	-4.52050781,-0.393549263,-0.471011251,1.2974124	-4.50802517,-0.392094195,-0.48481077,1.31515837
orig	4	362	attn_post_norm-22	22	1024	0	3.772499e-02	1.610851e-01	-16.0110817,-2.01109099,-2.36406922,5.35391665	-15.9227934,-1.99812448,-2.42661381,5.41216612
orig	4	363	ffn_out-22	22	1024	0	5.549259e-02	3.118601e-02	-0.145454466,-0.0112539679,0.082274802,-0.0675094351	-0.114268452,-0.00727467984,0.0825155824,-0.0641694143
orig	4	364	l_out-22	22	1024	0	3.702120e-02	4.366875e-02	-4.66596222,-0.404803216,-0.388736457,1.22990298	-4.62229347,-0.399368882,-0.402295172,1.25098896
orig	4	365	attn_norm-23	23	1024	0	3.693997e-02	1.628189e-01	-16.2453289,-1.80464733,-1.79078758,4.62480164	-16.08251,-1.77922797,-1.85200691,4.70094061
orig	4	366	attn_pregate-23	23	2048	0	1.079602e-02	1.645045e-01	-7.22501183,0.167170435,-0.484225214,0.117631659	-7.24223709,0.182740241,-0.485596538,0.0925529897
orig	4	367	attn_gated-23	23	2048	0	2.843411e-02	1.168857e-01	-1.35562956,0.0151921641,-0.05001387,0.0100568179	-1.34419107,0.0165513512,-0.0490583964,0.00823317282
orig	4	368	attn_output-23	23	1024	0	4.396200e-02	2.377796e-02	-0.30271703,-0.00186799094,-0.0164715908,0.164626896	-0.322096854,0.00058093667,-0.0124238059,0.158630282
orig	4	369	attn_residual-23	23	1024	0	3.921100e-02	3.639036e-02	-4.96867943,-0.406671196,-0.405208051,1.39452982	-4.9443903,-0.398787946,-0.414718986,1.40961921
orig	4	370	attn_post_norm-23	23	1024	0	4.104743e-02	1.573894e-01	-17.7513161,-1.75628674,-1.61002469,5.18321991	-17.6206779,-1.71796489,-1.64372313,5.22629452
orig	4	371	ffn_out-23	23	1024	0	2.513676e-02	3.526589e-02	2.71523881,0.698509872,0.9516958,0.129282594	2.72476292,0.696944773,0.961188376,0.158220127
orig	4	372	l_out-23	23	1024	0	3.640475e-02	4.948263e-02	-2.25344062,0.291838676,0.546487749,1.52381241	-2.21962738,0.298156828,0.54646939,1.56783938
orig	4	373	result_norm	-1	1024	0	3.962732e-02	5.743653e-01	-1.35778403,2.96158242,5.3840127,16.752306	-1.33308661,3.0159173,5.36642647,17.1806011
orig	4	374	result_output	-1	248320	0	4.067750e-02	5.577247e-01	12.9184694,10.3695164,4.48706627,9.8991127	12.9815388,10.5250044,4.65623951,10.0467196
orig	28	375	model.input_embed	-1	1024	1024	0.000000e+00	0.000000e+00	-0.00443530083,-0.0236549377,0.0192196369,0.0280902386	-0.00443530083,-0.0236549377,0.0192196369,0.0280902386
orig	28	376	attn_norm-0	0	1024	1024	0.000000e+00	0.000000e+00	-0.355813235,-1.22866762,1.183496,1.96739697	-0.355813235,-1.22866762,1.183496,1.96739697
orig	28	377	conv_output_silu-0	0	6144	5376	4.744769e-08	1.192093e-07	-0.0379437357,-0.0100741265,-0.00457119057,-0.0573598966	-0.0379437357,-0.0100741265,-0.00457119057,-0.0573598891
orig	28	378	q_conv_predelta-0	0	2048	726	1.003473e-07	5.960464e-08	-0.0646868423,-0.0171744656,-0.00779300882,-0.0977876931	-0.0646868423,-0.0171744674,-0.00779300928,-0.0977876857
orig	28	379	k_conv_predelta-0	0	2048	676	9.826702e-08	8.940697e-08	0.0591997094,-0.127992496,-0.0746471658,0.00174158427	0.0591997132,-0.127992481,-0.0746471658,0.00174158427
orig	28	380	v_conv_predelta-0	0	2048	1864	3.115144e-08	5.960464e-08	0.0766799599,-0.0106751742,-0.00472295424,-0.036742989	0.0766799599,-0.0106751742,-0.00472295424,-0.036742989
orig	28	381	a_softplus-0	0	16	16	0.000000e+00	0.000000e+00	3.9730978,0.000217890847,0.00040475282,3.75231338	3.9730978,0.000217890847,0.00040475282,3.75231338
orig	28	382	gate-0	0	16	16	0.000000e+00	0.000000e+00	-5.14157057,-2.85810584e-05,-4.8340833e-05,-2.12966847	-5.14157057,-2.85810584e-05,-4.8340833e-05,-2.12966847
orig	28	383	beta_sigmoid-0	0	16	16	0.000000e+00	0.000000e+00	0.444926709,0.52553463,0.460861266,0.997994304	0.444926709,0.52553463,0.460861266,0.997994304
orig	28	384	state_predelta-0	0	262144	49036	1.392264e-07	3.576279e-07	-1.9852705e-06,4.34703088e-06,3.50095343e-06,2.674266e-07	-1.98527027e-06,4.34703088e-06,3.5009532e-06,2.67426572e-07
orig	28	385	new_state-0	0	262144	57914	1.406202e-07	3.576279e-07	0.00201968523,-0.00436665164,-0.00254669203,5.94186131e-05	0.00201968523,-0.00436665118,-0.00254669203,5.94186131e-05
orig	28	386	attn_output-0	0	2048	358	1.388209e-07	1.490116e-08	6.8563545e-06,-9.65426921e-07,-3.60865414e-07,-3.29754198e-06	6.85636132e-06,-9.65427375e-07,-3.60865585e-07,-3.29753743e-06
orig	28	387	z-0	0	2048	2048	0.000000e+00	0.000000e+00	0.963563442,-0.744903564,0.654985309,-1.23944759	0.963563442,-0.744903564,0.654985309,-1.23944759
orig	28	388	final_output-0	0	2048	283	1.910223e-07	4.768372e-07	0.00460561551,0.000229250523,-0.000144311794,0.000848213851	0.00460562017,0.000229250625,-0.000144311838,0.000848212745
orig	28	389	linear_attn_out-0	0	1024	66	1.305263e-06	2.160668e-07	-0.479343086,0.0208116993,-0.121387951,-0.0108986348	-0.479342937,0.0208116397,-0.121387929,-0.0108986124
orig	28	390	attn_residual-0	0	1024	66	1.314931e-06	2.160668e-07	-0.483778387,-0.00284323841,-0.102168314,0.0171916038	-0.483778238,-0.00284329802,-0.102168292,0.0171916261
orig	28	391	attn_post_norm-0	0	1024	67	1.443537e-06	6.541610e-06	-8.43921757,-0.0909809321,-3.36409044,0.554672718	-8.43921566,-0.0909828395,-3.36408973,0.554673433
orig	28	392	ffn_out-0	0	1024	29	9.091234e-07	1.043081e-07	0.0362266973,0.0326891318,0.0168542545,-0.028310677	0.0362266451,0.0326890983,0.0168542415,-0.0283106416
orig	28	393	l_out-0	0	1024	19	1.458486e-06	2.440065e-07	-0.447551697,0.0298458934,-0.0853140578,-0.0111190733	-0.447551608,0.0298458003,-0.0853140503,-0.0111190155
orig	28	394	attn_norm-1	1	1024	31	1.511468e-06	9.298325e-06	-14.0762701,1.2163496,-3.32574749,-0.464739978	-14.0762701,1.21634603,-3.32574797,-0.464737713
orig	28	395	conv_output_silu-1	1	6144	468	4.362951e-07	1.430511e-06	0.011661876,-0.01300437,-0.147895396,-0.278444409	0.0116618816,-0.0130043719,-0.147895351,-0.278444409
orig	28	396	q_conv_predelta-1	1	2048	86	4.707479e-07	4.768372e-07	0.00423357822,-0.00472093979,-0.0536900535,-0.101082891	0.00423358101,-0.00472094165,-0.0536900461,-0.101082914
orig	28	397	k_conv_predelta-1	1	2048	112	4.694002e-07	4.321337e-07	-0.106026553,0.0245726667,-0.0124976626,0.0516721867	-0.106026575,0.0245726965,-0.0124976551,0.0516721867
orig	28	398	v_conv_predelta-1	1	2048	179	4.022146e-07	1.430511e-06	-0.0835829675,0.0522022992,-0.00316645787,-0.0019307927	-0.0835830718,0.0522023104,-0.00316645717,-0.00193079421
orig	28	399	a_softplus-1	1	16	4	7.300025e-05	1.218319e-04	0.00625865022,0.610671878,0.653646231,0.417819947	0.00625995314,0.610614061,0.65361172,0.417814583
orig	28	400	gate-1	1	16	4	7.669140e-05	1.475811e-04	-0.00112211413,-0.658683658,-0.748677611,-0.126436234	-0.00112234778,-0.658621311,-0.748638093,-0.126434609
orig	28	401	beta_sigmoid-1	1	16	1	9.874480e-06	1.615286e-05	0.258447707,0.963361263,0.950765729,0.732100487	0.258462697,0.963357985,0.950763702,0.73209542
orig	28	402	state_predelta-1	1	262144	2964	2.670018e-04	3.171675e-04	-0.0130763259,0.021342054,0.00178249017,-0.0134303831	-0.0130934622,0.0213512313,0.00177781109,-0.0134291872
orig	28	403	new_state-1	1	262144	652	2.174205e-04	3.147367e-04	-0.0105502633,0.0207360778,0.00207651709,-0.0146392547	-0.0105669759,0.020745147,0.00207188982,-0.0146382526
orig	28	404	attn_output-1	1	2048	14	4.719647e-05	8.419156e-07	-0.000713339774,0.000502837938,4.79848268e-07,2.67758733e-05	-0.000713481742,0.000502691488,4.96543009e-07,2.67688556e-05
orig	28	405	z-1	1	2048	112	5.427048e-07	3.814697e-06	-5.5540638,-5.95376921,-2.51962709,-0.212670088	-5.55406189,-5.9537673,-2.51962543,-0.212669253
orig	28	406	final_output-1	1	2048	9	4.318535e-05	4.568696e-05	0.0128283752,-0.00649372349,-8.26883916e-05,-0.00257626339	0.0128310462,-0.00649189204,-8.55659891e-05,-0.00257559866
orig	28	407	linear_attn_out-1	1	1024	1	1.792290e-04	3.455579e-05	-0.0345047712,-0.0251502749,-0.0797232091,0.0289953277	-0.0345036089,-0.0251519978,-0.0797235519,0.0289966296
orig	28	408	attn_residual-1	1	1024	0	1.148104e-04	3.448874e-05	-0.482056469,0.00469561853,-0.165037274,0.0178762544	-0.482055217,0.00469380245,-0.165037602,0.0178776141
orig	28	409	attn_post_norm-1	1	1024	1	1.221861e-04	8.372068e-04	-7.31955242,0.112314045,-3.98792911,0.456037134	-7.31953573,0.112270653,-3.9879384,0.456071973
orig	28	410	ffn_out-1	1	1024	0	8.911403e-03	1.003452e-03	-0.0628211945,-0.00228133751,-0.033430595,-0.014658385	-0.0635503232,-0.00272083282,-0.0334321745,-0.014907226
orig	28	411	l_out-1	1	1024	0	6.022741e-03	1.001678e-03	-0.544877648,0.00241428101,-0.198467866,0.00321786944	-0.54560554,0.00197296962,-0.198469773,0.00297038816
