pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	4350	0.998766	264	264	True	0.884762	0.439276	1	0.000000
1	279	0.999382	1156	1156	True	0.525465	0.013208	1	0.000000
2	2235	0.999447	2812	2812	True	0.586660	0.230645	1	0.000000
3	324	0.998382	55965	55965	True	0.784286	1.605253	1	0.000000
4	55965	0.999609	557	557	True	0.577423	0.702780	1	0.000000
5	51624	0.999553	557	557	True	0.575900	0.164269	1	0.000000
6	20922	0.999373	11	11	True	0.550497	1.100266	1	0.000000
7	11	0.999560	279	279	True	0.563313	0.994230	1	0.000000
8	279	0.999572	491	491	True	0.531732	0.235901	1	0.000000
9	13721	0.999730	314	314	True	0.522796	0.303750	1	0.000000
10	5467	0.999542	264	264	True	0.579086	2.130096	1	0.000000
11	264	0.999653	20876	20876	True	0.498116	0.030470	1	0.000000
12	2526	0.999681	22175	22175	True	0.508533	0.035225	1	0.000000
13	20876	0.999614	310	310	True	0.518031	0.348513	1	0.000000
14	383	0.999748	279	279	True	0.654385	0.463296	1	0.000000
15	279	0.999740	2235	13721	False	0.591560	0.005383	2	0.030346
16	72103	0.999579	13	13	True	0.673802	0.573200	1	0.000000
17	6784	0.999358	13	13	True	0.579730	0.596323	1	0.000000
18	13	0.999701	561	561	True	0.626004	0.251890	1	0.000000
19	14608	0.999667	998	998	True	0.597286	0.846388	1	0.000000
20	11354	0.999773	264	264	True	0.493409	0.362443	1	0.000000
21	5392	0.999668	70676	70676	True	0.844220	1.116614	1	0.000000
22	70676	0.999466	82	82	True	0.662958	8.605394	1	0.000000
23	82	0.999690	321	321	True	0.483942	0.082268	1	0.000000
24	11	0.999725	321	321	True	0.475062	1.897258	1	0.000000
25	70704	0.999700	6895	998	False	0.599911	0.021284	2	0.165015
26	3125	0.999634	7112	7112	True	0.589888	1.958852	1	0.000000
27	7112	0.999540	11	11	True	0.592230	0.613049	1	0.000000
28	883	0.999742	279	279	True	0.497110	1.489012	1	0.000000
29	42046	0.999578	11	11	True	0.523901	0.510221	1	0.000000
30	421	0.999548	995	995	True	0.591202	1.808275	1	0.000000
31	995	0.999635	5642	5642	True	0.530612	0.424948	1	0.000000
32	6791	0.999750	14012	14012	True	0.550060	0.098801	1	0.000000
33	4284	0.999646	279	279	True	0.619999	1.097172	1	0.000000
34	836	0.999675	6107	6107	True	0.550199	0.502272	1	0.000000
35	30592	0.999566	11	11	True	0.741712	2.297897	1	0.000000
36	11	0.999658	321	321	True	0.505923	3.711595	1	0.000000
37	321	0.999698	279	279	True	0.573376	1.707140	1	0.000000
38	279	0.999599	13721	13721	True	0.588245	0.735032	1	0.000000
39	16427	0.999464	7002	7002	True	0.677167	0.371353	1	0.000000
40	1301	0.999507	264	264	True	0.600585	1.015652	1	0.000000
41	264	0.999722	31708	31708	True	0.497067	1.530430	1	0.000000
42	6321	0.999702	494	494	True	0.496515	0.970345	1	0.000000
43	494	0.999771	264	264	True	0.492382	0.056154	1	0.000000
44	264	0.999754	4099	4099	True	0.596827	0.428511	1	0.000000
45	89343	0.999688	852	852	True	0.567116	1.575712	1	0.000000
