pos	token_id	cosine	argmax_ref	argmax_apr	argmax_match	max_abs_diff	ref_top1_top2_gap	apr_rank_of_ref_argmax	apr_gap_to_ref_argmax
0	27	0.997993	87	6972	False	0.906754	0.050667	2	0.044924
1	91	0.991322	8678	8678	True	2.040648	0.215542	1	0.000000
2	316	0.996084	91	33319	False	1.760302	0.393979	2	0.051814
3	4747	0.995014	91	91	True	1.178255	0.285385	1	0.000000
4	91	0.996381	29	16	False	0.898180	0.319860	3	0.495209
5	29	0.996045	198	198	True	0.929687	0.338240	1	0.000000
6	8678	0.998005	91	91	True	0.922980	0.684963	1	0.000000
7	198	0.997174	27	27	True	0.831743	1.022400	1	0.000000
8	2523	0.998991	513	513	True	0.721897	3.144424	1	0.000000
9	513	0.999388	264	264	True	0.684864	0.134672	1	0.000000
10	264	0.999540	10631	10631	True	0.640166	1.482847	1	0.000000
11	61446	0.999396	11	11	True	0.610489	0.340261	1	0.000000
12	17313	0.999276	13	13	True	0.571874	0.123886	1	0.000000
13	852	0.997800	628	628	True	0.886767	0.185287	1	0.000000
14	10926	0.999033	279	279	True	0.723027	0.320271	1	0.000000
15	303	0.999356	264	264	True	0.498906	0.526106	1	0.000000
16	13983	0.999308	1414	1414	True	0.698005	2.420572	1	0.000000
17	6163	0.998881	13	13	True	0.773575	0.538858	1	0.000000
18	15294	0.996804	316	316	True	1.013105	3.435087	1	0.000000
19	91	0.997250	316	316	True	0.946357	4.248890	1	0.000000
20	316	0.997693	4747	4747	True	1.127761	0.851765	1	0.000000
21	6018	0.991389	91	91	True	1.324683	5.256283	1	0.000000
22	91	0.993958	29	29	True	1.278881	3.008883	1	0.000000
23	29	0.996290	198	198	True	1.113045	1.513468	1	0.000000
24	198	0.997609	27	27	True	0.893322	0.176693	1	0.000000
25	27	0.994526	316	316	True	1.417666	1.544184	1	0.000000
26	91	0.997642	316	316	True	0.783456	1.234802	1	0.000000
27	316	0.996017	4747	4747	True	0.988154	6.387783	1	0.000000
28	4747	0.996697	91	91	True	0.889665	5.901804	1	0.000000
29	91	0.996649	29	29	True	0.945875	4.246975	1	0.000000
30	29	0.997806	8678	8678	True	0.878198	1.263115	1	0.000000
31	846	0.997584	198	198	True	0.898123	4.613583	1	0.000000
32	198	0.998830	27	27	True	0.628856	0.266768	1	0.000000
33	4888	0.999111	4099	4099	True	0.559037	0.593904	1	0.000000
34	19666	0.998774	67	67	True	0.632565	2.392404	1	0.000000
35	67	0.998337	1336	1336	True	1.189540	3.753537	1	0.000000
36	1336	0.999624	25844	25844	True	0.607159	0.717550	1	0.000000
37	25844	0.999415	369	369	True	0.580895	1.027708	1	0.000000
38	47965	0.999579	1040	1040	True	0.545967	2.933276	1	0.000000
39	1040	0.999736	15530	15530	True	0.495961	0.226417	1	0.000000
40	29977	0.999627	42572	42572	True	0.629211	3.657007	1	0.000000
41	42572	0.999644	73639	73639	True	0.608732	2.146461	1	0.000000
42	73639	0.999123	13	13	True	0.636304	0.713385	1	0.000000
43	321	0.999345	369	369	True	0.602892	0.142793	1	0.000000
44	682	0.999227	264	264	True	0.651051	1.403257	1	0.000000
45	264	0.999499	3619	3619	True	0.522728	0.186508	1	0.000000
46	19177	0.999510	786	786	True	0.562743	2.209716	1	0.000000
47	14058	0.999562	13	13	True	0.530074	0.212553	1	0.000000
48	383	0.999416	279	279	True	0.570123	0.080954	1	0.000000
49	1844	0.999182	314	314	True	0.545163	0.378542	1	0.000000
50	13	0.999356	3437	3437	True	0.687752	1.121536	1	0.000000
51	2091	0.999312	411	411	True	0.690992	0.048468	1	0.000000
52	424	0.999660	5902	5902	True	0.553725	0.139657	1	0.000000
53	44531	0.999164	30	30	True	0.703152	3.008917	1	0.000000
54	11	0.998598	466	466	True	0.995620	0.119492	1	0.000000
55	321	0.999329	1092	1092	True	0.524250	1.017006	1	0.000000
56	1092	0.999381	1220	1220	True	0.538792	1.531036	1	0.000000
57	1220	0.999410	353	353	True	0.631338	4.464081	1	0.000000
58	353	0.999463	635	635	True	0.593657	6.402914	1	0.000000
59	2222	0.998869	30	30	True	0.627399	2.065594	1	0.000000
60	883	0.999146	424	424	True	0.634840	0.019823	1	0.000000
61	1204	0.999392	353	353	True	0.626578	1.008032	1	0.000000
62	353	0.999538	1044	1044	True	0.537241	0.179209	1	0.000000
63	5227	0.999475	424	424	True	0.593753	1.757282	1	0.000000
64	424	0.999361	30	30	True	0.530120	2.939869	1	0.000000
65	411	0.999397	6353	6353	True	0.749457	1.030277	1	0.000000
66	1936	0.999002	30	30	True	0.586908	3.347742	1	0.000000
67	72840	0.997063	91	91	True	1.088088	4.472754	1	0.000000
68	91	0.997920	316	316	True	0.786749	6.140343	1	0.000000
69	316	0.997694	6018	6018	True	0.849344	2.363791	1	0.000000
70	6018	0.995761	91	91	True	1.088405	8.769440	1	0.000000
71	91	0.996020	29	29	True	1.090550	4.778063	1	0.000000
72	29	0.996535	198	198	True	1.029719	3.434532	1	0.000000
73	198	0.996380	27	27	True	0.976084	2.945786	1	0.000000
74	27	0.995539	91	91	True	1.177725	6.519960	1	0.000000
75	91	0.995064	316	316	True	1.043272	4.420012	1	0.000000
76	316	0.998046	4747	4747	True	1.184787	5.865305	1	0.000000
77	4747	0.992568	91	91	True	1.387832	9.882019	1	0.000000
78	91	0.995768	29	29	True	1.157877	6.607481	1	0.000000
79	29	0.997379	74455	74455	True	0.943800	0.893457	1	0.000000
80	74455	0.994157	198	198	True	1.410388	2.976133	1	0.000000
81	198	0.997500	248068	248068	True	1.080011	5.625673	1	0.000000
summary	n_positions	82
summary	n_vocab	248320
summary	min_cosine	0.991322
summary	min_cosine_pos	1
